CP;Placa;Fecha ;Mes ;Dia;hora ;Distancia 
" ""00057052023"""; SQY155; 2017-12-26T18;12;26;18;258807500000,00
" ""00057052023"""; SQY155; 2017-12-26T18;12;26;18;258782000000,00
" ""00057052023"""; SQY155; 2017-12-26T18;12;26;18;258771875000,00
" ""00057052023"""; SQY155; 2017-12-26T18;12;26;18;258759875000,00
" ""00057052023"""; SQY155; 2017-12-26T19;12;26;19;258877000000,00
" ""00057052023"""; SQY155; 2017-12-26T19;12;26;19;258861500000,00
" ""00057052023"""; SQY155; 2017-12-26T19;12;26;19;258851625000,00
" ""00057052023"""; SQY155; 2017-12-26T19;12;26;19;258838125000,00
" ""00057052023"""; SQY155; 2017-12-26T19;12;26;19;258822500000,00
" ""00057052023"""; SQY155; 2017-12-26T20;12;26;20;258920750000,00
" ""00057052023"""; SQY155; 2017-12-26T20;12;26;20;258912750000,00
" ""00057052023"""; SQY155; 2017-12-26T20;12;26;20;258905875000,00
" ""00057052023"""; SQY155; 2017-12-26T21;12;26;21;258969750000,00
" ""00057052023"""; SQY155; 2017-12-26T21;12;26;21;258960500000,00
" ""00057052023"""; SQY155; 2017-12-26T21;12;26;21;258955250000,00
" ""00057052023"""; SQY155; 2017-12-26T21;12;26;21;258946125000,00
" ""00057052023"""; SQY155; 2017-12-26T21;12;26;21;258933000000,00
" ""00057052023"""; SQY155; 2017-12-26T22;12;26;22;259020000000,00
" ""00057052023"""; SQY155; 2017-12-26T22;12;26;22;259015500000,00
" ""00057052023"""; SQY155; 2017-12-26T22;12;26;22;258996625000,00
" ""00057052023"""; SQY155; 2017-12-26T22;12;26;22;258982000000,00
" ""00057052023"""; SQY155; 2017-12-27T02;12;27;02;259020000000,00
" ""00057052023"""; SQY155; 2017-12-27T11;12;27;11;259020000000,00
" ""00057052023"""; SQY155; 2017-12-27T12;12;27;12;259030375000,00
" ""00057052023"""; SQY155; 2017-12-27T12;12;27;12;259026500000,00
" ""00057052023"""; SQY155; 2017-12-27T13;12;27;13;259030375000,00
" ""00057052023"""; SQY155; 2017-12-27T13;12;27;13;259030375000,00
" ""00057052023"""; SQY155; 2017-12-27T13;12;27;13;259030375000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253413625000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253412625000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253404250000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253395625000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253389875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253385125000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253381500000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253376625000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253371875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253366750000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253362250000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253355875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253349500000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253342500000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253335625000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253328750000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253320750000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253311375000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253295250000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253287875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253285125000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253275875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253271000000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253267375000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253261125000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253252875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253252875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253248500000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253241500000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253234750000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253225750000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253219500000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253210125000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253204875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253201875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253201875000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253201125000,00
" ""00057053112"""; SQY156; 2017-11-25T06;11;25;06;253200625000,00
" ""00057053112"""; SQY156; 2017-11-25T15;11;25;15;253421500000,00
" ""00057053112"""; SQY156; 2017-11-25T15;11;25;15;253421250000,00
" ""00057053112"""; SQY156; 2017-11-25T15;11;25;15;253421250000,00
" ""00057053112"""; SQY156; 2017-11-25T15;11;25;15;253417750000,00
" ""00057053112"""; SQY156; 2017-11-25T15;11;25;15;253413625000,00
" ""00057053112"""; SQY156; 2017-11-25T22;11;25;22;253421500000,00
" ""00057053112"""; SQY156; 2017-11-25T22;11;25;22;253421500000,00
" ""00057053112"""; SQY156; 2017-11-25T22;11;25;22;253421500000,00
" ""00057053112"""; SQY156; 2017-11-25T23;11;25;23;253426250000,00
" ""00057053112"""; SQY156; 2017-11-25T23;11;25;23;253425500000,00
" ""00057053112"""; SQY156; 2017-11-25T23;11;25;23;253421625000,00
" ""00057053112"""; SQY156; 2017-11-25T23;11;25;23;253421500000,00
" ""00057053112"""; SQY156; 2017-11-27T21;11;27;21;253430250000,00
" ""00057053112"""; SQY156; 2017-11-27T21;11;27;21;253430125000,00
" ""00057053112"""; SQY156; 2017-11-27T21;11;27;21;253430125000,00
" ""00057053112"""; SQY156; 2017-11-27T21;11;27;21;253429875000,00
" ""00057053112"""; SQY156; 2017-11-27T22;11;27;22;253444375000,00
" ""00057053112"""; SQY156; 2017-11-27T22;11;27;22;253436125000,00
" ""00057053112"""; SQY156; 2017-11-27T22;11;27;22;253432125000,00
" ""00057053112"""; SQY156; 2017-11-27T22;11;27;22;253430375000,00
" ""00057053112"""; SQY156; 2017-11-27T23;11;27;23;253474125000,00
" ""00057053112"""; SQY156; 2017-11-27T23;11;27;23;253467500000,00
" ""00057053112"""; SQY156; 2017-11-27T23;11;27;23;253462000000,00
" ""00057053112"""; SQY156; 2017-11-27T23;11;27;23;253457500000,00
" ""00057053112"""; SQY156; 2017-11-27T23;11;27;23;253452250000,00
" ""00057053112"""; SQY156; 2017-11-28T00;11;28;00;253503250000,00
" ""00057053112"""; SQY156; 2017-11-28T00;11;28;00;253495625000,00
" ""00057053112"""; SQY156; 2017-11-28T00;11;28;00;253489500000,00
" ""00057053112"""; SQY156; 2017-11-28T00;11;28;00;253483375000,00
" ""00057053112"""; SQY156; 2017-11-28T00;11;28;00;253478000000,00
" ""00057053112"""; SQY156; 2017-11-28T01;11;28;01;253524750000,00
" ""00057053112"""; SQY156; 2017-11-28T01;11;28;01;253518625000,00
" ""00057053112"""; SQY156; 2017-11-28T01;11;28;01;253509500000,00
" ""00057053112"""; SQY156; 2017-11-28T01;11;28;01;253509500000,00
" ""00057053112"""; SQY156; 2017-11-28T02;11;28;02;253562500000,00
" ""00057053112"""; SQY156; 2017-11-28T02;11;28;02;253556875000,00
" ""00057053112"""; SQY156; 2017-11-28T02;11;28;02;253551625000,00
" ""00057053112"""; SQY156; 2017-11-28T02;11;28;02;253541750000,00
" ""00057053112"""; SQY156; 2017-11-28T02;11;28;02;253531125000,00
" ""00057053112"""; SQY156; 2017-11-28T03;11;28;03;253607375000,00
" ""00057053112"""; SQY156; 2017-11-28T03;11;28;03;253598625000,00
" ""00057053112"""; SQY156; 2017-11-28T03;11;28;03;253588000000,00
" ""00057053112"""; SQY156; 2017-11-28T03;11;28;03;253579500000,00
" ""00057053112"""; SQY156; 2017-11-28T03;11;28;03;253570500000,00
" ""00057053112"""; SQY156; 2017-11-28T04;11;28;04;253641875000,00
" ""00057053112"""; SQY156; 2017-11-28T04;11;28;04;253641875000,00
" ""00057053112"""; SQY156; 2017-11-28T04;11;28;04;253640125000,00
" ""00057053112"""; SQY156; 2017-11-28T04;11;28;04;253633250000,00
" ""00057053112"""; SQY156; 2017-11-28T04;11;28;04;253623375000,00
" ""00057053112"""; SQY156; 2017-11-28T04;11;28;04;253615625000,00
" ""00057053112"""; SQY156; 2017-11-28T06;11;28;06;253642250000,00
" ""00057053112"""; SQY156; 2017-11-28T11;11;28;11;253642250000,00
" ""00057053112"""; SQY156; 2017-11-28T11;11;28;11;253642250000,00
" ""00057053112"""; SQY156; 2017-11-28T12;11;28;12;253643750000,00
" ""00057053112"""; SQY156; 2017-11-28T12;11;28;12;253643000000,00
" ""00057053112"""; SQY156; 2017-11-28T12;11;28;12;253643000000,00
" ""00057053112"""; SQY156; 2017-11-28T12;11;28;12;253643000000,00
" ""00057053112"""; SQY156; 2017-11-28T12;11;28;12;253642250000,00
" ""00057053112"""; SQY156; 2017-11-28T13;11;28;13;253646750000,00
" ""00057053112"""; SQY156; 2017-11-28T13;11;28;13;253643750000,00
" ""00057053112"""; SQY156; 2017-11-28T14;11;28;14;253674625000,00
" ""00057053112"""; SQY156; 2017-11-28T14;11;28;14;253666375000,00
" ""00057053112"""; SQY156; 2017-11-28T14;11;28;14;253655500000,00
" ""00057053112"""; SQY156; 2017-11-28T14;11;28;14;253646750000,00
" ""00057053112"""; SQY156; 2017-11-28T15;11;28;15;253739375000,00
" ""00057053112"""; SQY156; 2017-11-28T15;11;28;15;253726375000,00
" ""00057053112"""; SQY156; 2017-11-28T15;11;28;15;253711500000,00
" ""00057053112"""; SQY156; 2017-11-28T15;11;28;15;253697000000,00
" ""00057053112"""; SQY156; 2017-11-28T15;11;28;15;253684375000,00
" ""00057053112"""; SQY156; 2017-11-28T16;11;28;16;253762000000,00
" ""00057053112"""; SQY156; 2017-11-28T16;11;28;16;253762000000,00
" ""00057053112"""; SQY156; 2017-11-28T16;11;28;16;253752625000,00
" ""00057053112"""; SQY156; 2017-11-28T17;11;28;17;253824500000,00
" ""00057053112"""; SQY156; 2017-11-28T17;11;28;17;253812500000,00
" ""00057053112"""; SQY156; 2017-11-28T17;11;28;17;253798750000,00
" ""00057053112"""; SQY156; 2017-11-28T17;11;28;17;253786875000,00
" ""00057053112"""; SQY156; 2017-11-28T17;11;28;17;253772750000,00
" ""00057053112"""; SQY156; 2017-11-28T18;11;28;18;253884250000,00
" ""00057053112"""; SQY156; 2017-11-28T18;11;28;18;253872375000,00
" ""00057053112"""; SQY156; 2017-11-28T18;11;28;18;253862375000,00
" ""00057053112"""; SQY156; 2017-11-28T18;11;28;18;253853875000,00
" ""00057053112"""; SQY156; 2017-11-28T18;11;28;18;253838875000,00
" ""00057053112"""; SQY156; 2017-11-28T19;11;28;19;253901000000,00
" ""00057053112"""; SQY156; 2017-11-28T19;11;28;19;253900875000,00
" ""00057053112"""; SQY156; 2017-11-28T19;11;28;19;253891625000,00
" ""00057053112"""; SQY156; 2017-11-28T20;11;28;20;253933250000,00
" ""00057053112"""; SQY156; 2017-11-28T20;11;28;20;253925125000,00
" ""00057053112"""; SQY156; 2017-11-28T20;11;28;20;253916125000,00
" ""00057053112"""; SQY156; 2017-11-28T20;11;28;20;253908500000,00
" ""00057053112"""; SQY156; 2017-11-28T20;11;28;20;253901000000,00
" ""00057053112"""; SQY156; 2017-11-28T21;11;28;21;253967125000,00
" ""00057053112"""; SQY156; 2017-11-28T21;11;28;21;253958500000,00
" ""00057053112"""; SQY156; 2017-11-28T21;11;28;21;253949625000,00
" ""00057053112"""; SQY156; 2017-11-28T21;11;28;21;253942500000,00
" ""00057053112"""; SQY156; 2017-11-28T22;11;28;22;254002500000,00
" ""00057053112"""; SQY156; 2017-11-28T22;11;28;22;253993125000,00
" ""00057053112"""; SQY156; 2017-11-28T22;11;28;22;253985125000,00
" ""00057053112"""; SQY156; 2017-11-28T22;11;28;22;253974500000,00
" ""00057053112"""; SQY156; 2017-11-28T23;11;28;23;254028625000,00
" ""00057053112"""; SQY156; 2017-11-28T23;11;28;23;254021625000,00
" ""00057053112"""; SQY156; 2017-11-28T23;11;28;23;254011750000,00
" ""00057053112"""; SQY156; 2017-11-28T23;11;28;23;254005875000,00
" ""00057053112"""; SQY156; 2017-11-28T23;11;28;23;254005875000,00
" ""00057053112"""; SQY156; 2017-11-29T00;11;29;00;254056625000,00
" ""00057053112"""; SQY156; 2017-11-29T00;11;29;00;254051750000,00
" ""00057053112"""; SQY156; 2017-11-29T00;11;29;00;254045625000,00
" ""00057053112"""; SQY156; 2017-11-29T00;11;29;00;254040000000,00
" ""00057053112"""; SQY156; 2017-11-29T00;11;29;00;254039875000,00
" ""00057053112"""; SQY156; 2017-11-29T00;11;29;00;254035125000,00
" ""00057053112"""; SQY156; 2017-11-29T01;11;29;01;254093000000,00
" ""00057053112"""; SQY156; 2017-11-29T01;11;29;01;254082875000,00
" ""00057053112"""; SQY156; 2017-11-29T01;11;29;01;254074125000,00
" ""00057053112"""; SQY156; 2017-11-29T01;11;29;01;254068250000,00
" ""00057053112"""; SQY156; 2017-11-29T01;11;29;01;254062500000,00
" ""00057053112"""; SQY156; 2017-11-29T02;11;29;02;254141250000,00
" ""00057053112"""; SQY156; 2017-11-29T02;11;29;02;254133125000,00
" ""00057053112"""; SQY156; 2017-11-29T02;11;29;02;254122875000,00
" ""00057053112"""; SQY156; 2017-11-29T02;11;29;02;254110750000,00
" ""00057053112"""; SQY156; 2017-11-29T02;11;29;02;254100125000,00
" ""00057053112"""; SQY156; 2017-11-29T03;11;29;03;254182375000,00
" ""00057053112"""; SQY156; 2017-11-29T03;11;29;03;254175375000,00
" ""00057053112"""; SQY156; 2017-11-29T03;11;29;03;254167125000,00
" ""00057053112"""; SQY156; 2017-11-29T03;11;29;03;254160125000,00
" ""00057053112"""; SQY156; 2017-11-29T03;11;29;03;254151375000,00
" ""00057053112"""; SQY156; 2017-11-29T04;11;29;04;254216500000,00
" ""00057053112"""; SQY156; 2017-11-29T04;11;29;04;254209750000,00
" ""00057053112"""; SQY156; 2017-11-29T04;11;29;04;254202000000,00
" ""00057053112"""; SQY156; 2017-11-29T04;11;29;04;254194875000,00
" ""00057053112"""; SQY156; 2017-11-29T04;11;29;04;254188125000,00
" ""00057053112"""; SQY156; 2017-11-29T05;11;29;05;254233500000,00
" ""00057053112"""; SQY156; 2017-11-29T05;11;29;05;254231125000,00
" ""00057053112"""; SQY156; 2017-11-29T05;11;29;05;254228375000,00
" ""00057053112"""; SQY156; 2017-11-29T05;11;29;05;254222625000,00
" ""00057053112"""; SQY156; 2017-11-29T14;11;29;14;254233500000,00
" ""00057053112"""; SQY156; 2017-11-29T15;11;29;15;254253625000,00
" ""00057053112"""; SQY156; 2017-11-29T15;11;29;15;254249000000,00
" ""00057053112"""; SQY156; 2017-11-29T15;11;29;15;254243625000,00
" ""00057053112"""; SQY156; 2017-11-29T15;11;29;15;254236875000,00
" ""00057053112"""; SQY156; 2017-11-29T16;11;29;16;254265250000,00
" ""00057053112"""; SQY156; 2017-11-29T16;11;29;16;254260750000,00
" ""00057053112"""; SQY156; 2017-11-29T17;11;29;17;254266125000,00
" ""00057053112"""; SQY156; 2017-11-29T20;11;29;20;254266250000,00
" ""00057053112"""; SQY156; 2017-11-29T20;11;29;20;254266125000,00
" ""00057053112"""; SQY156; 2017-11-30T02;11;30;02;254266250000,00
" ""00057053112"""; SQY156; 2017-11-30T03;11;30;03;254266375000,00
" ""00057053112"""; SQY156; 2017-12-01T00;12;01;00;254266500000,00
" ""00057053112"""; SQY156; 2017-12-01T00;12;01;00;254266375000,00
" ""00057053112"""; SQY156; 2017-12-01T01;12;01;01;254305625000,00
" ""00057053112"""; SQY156; 2017-12-01T01;12;01;01;254296625000,00
" ""00057053112"""; SQY156; 2017-12-01T01;12;01;01;254286625000,00
" ""00057053112"""; SQY156; 2017-12-01T01;12;01;01;254279250000,00
" ""00057053112"""; SQY156; 2017-12-01T01;12;01;01;254271375000,00
" ""00057053112"""; SQY156; 2017-12-01T02;12;01;02;254343875000,00
" ""00057053112"""; SQY156; 2017-12-01T02;12;01;02;254334250000,00
" ""00057053112"""; SQY156; 2017-12-01T02;12;01;02;254324000000,00
" ""00057053112"""; SQY156; 2017-12-01T02;12;01;02;254315875000,00
" ""00057053112"""; SQY156; 2017-12-01T03;12;01;03;254351000000,00
" ""00057053112"""; SQY156; 2017-12-01T03;12;01;03;254350750000,00
" ""00057053112"""; SQY156; 2017-12-01T17;12;01;17;254351000000,00
" ""00057053112"""; SQY156; 2017-12-01T18;12;01;18;254351000000,00
" ""00057053112"""; SQY156; 2017-12-03T15;12;03;15;254351000000,00
" ""00057053112"""; SQY156; 2017-12-03T15;12;03;15;254351000000,00
" ""00057053112"""; SQY156; 2017-12-04T19;12;04;19;254351000000,00
" ""00057053112"""; SQY156; 2017-12-04T19;12;04;19;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T12;12;05;12;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T12;12;05;12;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T14;12;05;14;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T17;12;05;17;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T18;12;05;18;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T18;12;05;18;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T18;12;05;18;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T18;12;05;18;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T19;12;05;19;254381250000,00
" ""00057053112"""; SQY156; 2017-12-05T19;12;05;19;254370625000,00
" ""00057053112"""; SQY156; 2017-12-05T19;12;05;19;254359625000,00
" ""00057053112"""; SQY156; 2017-12-05T19;12;05;19;254351375000,00
" ""00057053112"""; SQY156; 2017-12-05T19;12;05;19;254351000000,00
" ""00057053112"""; SQY156; 2017-12-05T20;12;05;20;254412625000,00
" ""00057053112"""; SQY156; 2017-12-05T20;12;05;20;254412625000,00
" ""00057053112"""; SQY156; 2017-12-05T20;12;05;20;254412625000,00
" ""00057053112"""; SQY156; 2017-12-05T20;12;05;20;254405625000,00
" ""00057053112"""; SQY156; 2017-12-05T20;12;05;20;254397750000,00
" ""00057053112"""; SQY156; 2017-12-05T20;12;05;20;254392750000,00
" ""00057053112"""; SQY156; 2017-12-05T21;12;05;21;254437875000,00
" ""00057053112"""; SQY156; 2017-12-05T21;12;05;21;254433125000,00
" ""00057053112"""; SQY156; 2017-12-05T21;12;05;21;254425250000,00
" ""00057053112"""; SQY156; 2017-12-05T21;12;05;21;254418375000,00
" ""00057053112"""; SQY156; 2017-12-05T22;12;05;22;254461875000,00
" ""00057053112"""; SQY156; 2017-12-05T22;12;05;22;254453250000,00
" ""00057053112"""; SQY156; 2017-12-05T22;12;05;22;254445125000,00
" ""00057053112"""; SQY156; 2017-12-05T22;12;05;22;254440000000,00
" ""00057053112"""; SQY156; 2017-12-05T22;12;05;22;254440000000,00
" ""00057053112"""; SQY156; 2017-12-05T23;12;05;23;254466625000,00
" ""00057053112"""; SQY156; 2017-12-06T10;12;06;10;254466625000,00
" ""00057053112"""; SQY156; 2017-12-06T10;12;06;10;254466625000,00
" ""00057053112"""; SQY156; 2017-12-06T11;12;06;11;254494625000,00
" ""00057053112"""; SQY156; 2017-12-06T11;12;06;11;254485375000,00
" ""00057053112"""; SQY156; 2017-12-06T11;12;06;11;254474375000,00
" ""00057053112"""; SQY156; 2017-12-06T11;12;06;11;254466625000,00
" ""00057053112"""; SQY156; 2017-12-06T11;12;06;11;254466625000,00
" ""00057053112"""; SQY156; 2017-12-06T12;12;06;12;254544000000,00
" ""00057053112"""; SQY156; 2017-12-06T12;12;06;12;254533000000,00
" ""00057053112"""; SQY156; 2017-12-06T12;12;06;12;254521375000,00
" ""00057053112"""; SQY156; 2017-12-06T12;12;06;12;254511500000,00
" ""00057053112"""; SQY156; 2017-12-06T12;12;06;12;254504500000,00
" ""00057053112"""; SQY156; 2017-12-06T13;12;06;13;254594000000,00
" ""00057053112"""; SQY156; 2017-12-06T13;12;06;13;254580250000,00
" ""00057053112"""; SQY156; 2017-12-06T13;12;06;13;254568125000,00
" ""00057053112"""; SQY156; 2017-12-06T13;12;06;13;254557125000,00
" ""00057053112"""; SQY156; 2017-12-06T14;12;06;14;254621125000,00
" ""00057053112"""; SQY156; 2017-12-06T14;12;06;14;254609125000,00
" ""00057053112"""; SQY156; 2017-12-06T14;12;06;14;254607875000,00
" ""00057053112"""; SQY156; 2017-12-06T14;12;06;14;254603625000,00
" ""00057053112"""; SQY156; 2017-12-06T15;12;06;15;254657250000,00
" ""00057053112"""; SQY156; 2017-12-06T15;12;06;15;254649625000,00
" ""00057053112"""; SQY156; 2017-12-06T15;12;06;15;254641875000,00
" ""00057053112"""; SQY156; 2017-12-06T15;12;06;15;254641875000,00
" ""00057053112"""; SQY156; 2017-12-06T15;12;06;15;254636500000,00
" ""00057053112"""; SQY156; 2017-12-06T15;12;06;15;254628000000,00
" ""00057053112"""; SQY156; 2017-12-06T16;12;06;16;254691875000,00
" ""00057053112"""; SQY156; 2017-12-06T16;12;06;16;254683625000,00
" ""00057053112"""; SQY156; 2017-12-06T16;12;06;16;254673750000,00
" ""00057053112"""; SQY156; 2017-12-06T16;12;06;16;254664375000,00
" ""00057053112"""; SQY156; 2017-12-06T17;12;06;17;254746875000,00
" ""00057053112"""; SQY156; 2017-12-06T17;12;06;17;254734875000,00
" ""00057053112"""; SQY156; 2017-12-06T17;12;06;17;254724125000,00
" ""00057053112"""; SQY156; 2017-12-06T17;12;06;17;254700875000,00
" ""00057053112"""; SQY156; 2017-12-06T18;12;06;18;254799000000,00
" ""00057053112"""; SQY156; 2017-12-06T18;12;06;18;254788500000,00
" ""00057053112"""; SQY156; 2017-12-06T18;12;06;18;254774750000,00
" ""00057053112"""; SQY156; 2017-12-06T18;12;06;18;254763375000,00
" ""00057053112"""; SQY156; 2017-12-06T18;12;06;18;254753500000,00
" ""00057053112"""; SQY156; 2017-12-06T19;12;06;19;254842000000,00
" ""00057053112"""; SQY156; 2017-12-06T19;12;06;19;254834625000,00
" ""00057053112"""; SQY156; 2017-12-06T19;12;06;19;254829250000,00
" ""00057053112"""; SQY156; 2017-12-06T19;12;06;19;254821625000,00
" ""00057053112"""; SQY156; 2017-12-06T19;12;06;19;254809500000,00
" ""00057053112"""; SQY156; 2017-12-06T20;12;06;20;254854625000,00
" ""00057053112"""; SQY156; 2017-12-06T20;12;06;20;254854625000,00
" ""00057053112"""; SQY156; 2017-12-06T20;12;06;20;254847625000,00
" ""00057053112"""; SQY156; 2017-12-07T19;12;07;19;254854625000,00
" ""00057053112"""; SQY156; 2017-12-07T20;12;07;20;254881500000,00
" ""00057053112"""; SQY156; 2017-12-07T20;12;07;20;254869375000,00
" ""00057053112"""; SQY156; 2017-12-07T20;12;07;20;254860000000,00
" ""00057053112"""; SQY156; 2017-12-07T20;12;07;20;254854625000,00
" ""00057053112"""; SQY156; 2017-12-07T21;12;07;21;254946000000,00
" ""00057053112"""; SQY156; 2017-12-07T21;12;07;21;254931750000,00
" ""00057053112"""; SQY156; 2017-12-07T21;12;07;21;254918125000,00
" ""00057053112"""; SQY156; 2017-12-07T21;12;07;21;254905250000,00
" ""00057053112"""; SQY156; 2017-12-07T21;12;07;21;254894000000,00
" ""00057053112"""; SQY156; 2017-12-07T22;12;07;22;254997000000,00
" ""00057053112"""; SQY156; 2017-12-07T22;12;07;22;254982625000,00
" ""00057053112"""; SQY156; 2017-12-07T22;12;07;22;254968250000,00
" ""00057053112"""; SQY156; 2017-12-07T22;12;07;22;254958750000,00
" ""00057053112"""; SQY156; 2017-12-07T22;12;07;22;254958250000,00
" ""00057053112"""; SQY156; 2017-12-07T23;12;07;23;255050625000,00
" ""00057053112"""; SQY156; 2017-12-07T23;12;07;23;255039000000,00
" ""00057053112"""; SQY156; 2017-12-07T23;12;07;23;255029000000,00
" ""00057053112"""; SQY156; 2017-12-07T23;12;07;23;255018375000,00
" ""00057053112"""; SQY156; 2017-12-07T23;12;07;23;255005125000,00
" ""00057053112"""; SQY156; 2017-12-08T00;12;08;00;255063000000,00
" ""00057053112"""; SQY156; 2017-12-08T00;12;08;00;255063000000,00
" ""00057053112"""; SQY156; 2017-12-08T00;12;08;00;255057500000,00
" ""00057053112"""; SQY156; 2017-12-08T01;12;08;01;255067125000,00
" ""00057053112"""; SQY156; 2017-12-08T01;12;08;01;255066250000,00
" ""00057053112"""; SQY156; 2017-12-08T02;12;08;02;255067375000,00
" ""00057053112"""; SQY156; 2017-12-08T18;12;08;18;255067375000,00
" ""00057053112"""; SQY156; 2017-12-08T19;12;08;19;255067625000,00
" ""00057053112"""; SQY156; 2017-12-09T01;12;09;01;255067625000,00
" ""00057053112"""; SQY156; 2017-12-09T01;12;09;01;255067625000,00
" ""00057053112"""; SQY156; 2017-12-09T02;12;09;02;255074500000,00
" ""00057053112"""; SQY156; 2017-12-09T02;12;09;02;255068375000,00
" ""00057053112"""; SQY156; 2017-12-09T02;12;09;02;255068375000,00
" ""00057053112"""; SQY156; 2017-12-09T02;12;09;02;255067625000,00
" ""00057053112"""; SQY156; 2017-12-09T03;12;09;03;255118000000,00
" ""00057053112"""; SQY156; 2017-12-09T03;12;09;03;255107750000,00
" ""00057053112"""; SQY156; 2017-12-09T03;12;09;03;255098125000,00
" ""00057053112"""; SQY156; 2017-12-09T03;12;09;03;255090125000,00
" ""00057053112"""; SQY156; 2017-12-09T03;12;09;03;255083875000,00
" ""00057053112"""; SQY156; 2017-12-09T04;12;09;04;255148500000,00
" ""00057053112"""; SQY156; 2017-12-09T04;12;09;04;255141000000,00
" ""00057053112"""; SQY156; 2017-12-09T04;12;09;04;255132750000,00
" ""00057053112"""; SQY156; 2017-12-09T04;12;09;04;255124500000,00
" ""00057053112"""; SQY156; 2017-12-09T05;12;09;05;255188000000,00
" ""00057053112"""; SQY156; 2017-12-09T05;12;09;05;255178000000,00
" ""00057053112"""; SQY156; 2017-12-09T05;12;09;05;255174125000,00
" ""00057053112"""; SQY156; 2017-12-09T05;12;09;05;255161625000,00
" ""00057053112"""; SQY156; 2017-12-09T05;12;09;05;255154250000,00
" ""00057053112"""; SQY156; 2017-12-09T06;12;09;06;255201500000,00
" ""00057053112"""; SQY156; 2017-12-09T06;12;09;06;255201500000,00
" ""00057053112"""; SQY156; 2017-12-09T06;12;09;06;255196500000,00
" ""00057053112"""; SQY156; 2017-12-09T07;12;09;07;255235125000,00
" ""00057053112"""; SQY156; 2017-12-09T07;12;09;07;255229125000,00
" ""00057053112"""; SQY156; 2017-12-09T07;12;09;07;255223000000,00
" ""00057053112"""; SQY156; 2017-12-09T07;12;09;07;255208125000,00
" ""00057053112"""; SQY156; 2017-12-09T08;12;09;08;255263000000,00
" ""00057053112"""; SQY156; 2017-12-09T08;12;09;08;255259500000,00
" ""00057053112"""; SQY156; 2017-12-09T08;12;09;08;255253500000,00
" ""00057053112"""; SQY156; 2017-12-09T08;12;09;08;255248375000,00
" ""00057053112"""; SQY156; 2017-12-09T08;12;09;08;255241500000,00
" ""00057053112"""; SQY156; 2017-12-09T08;12;09;08;255241500000,00
