Placa;Fecha;Distancia Recorrida (Km);Tiempo de Actividad;Velocidad Promedio;Maxima Velocidad;Fuera del rango de velocidad;Frenada Fuerte;Aceleracion Fuerte;Tiempo Ralenti
SSQ183;17/06/2018;154.8;5.25;38.7;66.8;0;0;0;0.016666667
SSQ228;17/06/2018;0;0;0;0;0;0;0;0
SSQ155;17/06/2018;202.78;6.55;42.2;72.2;0;0;0;0
SST856;17/06/2018;92.5;5.65;20.4;39.8;0;0;0;0
SSQ133;17/06/2018;240.55;12.9;19.4;66.6;0;0;0;0
SSQ157;17/06/2018;185.48;8.75;23.2;57.4;0;0;0;0
SSQ158;17/06/2018;0;0;0;0;0;0;0;0
SSQ184;17/06/2018;140.39;4.683333333;41.4;59.2;0;0;0;0
SSQ275;17/06/2018;101.4;3.133333333;44.5;68.7;0;0;0;0
SSQ218;17/06/2018;41.43;1.316666667;36.9;61.1;0;0;0;0
SSQ298;17/06/2018;96.48;6.683333333;41.4;66.6;0;0;0;0
SSQ008;17/06/2018;46.78;1.866666667;32.1;57.4;0;0;0;0
SSQ018;17/06/2018;0;0;0;0;0;0;0;0
SSQ187;17/06/2018;0;0;0;0;0;0;0;0
SSQ221;17/06/2018;0;0;0;0;0;0;0;0
SSQ274;17/06/2018;0;0;0;0;0;0;0;0
SST798;17/06/2018;0;0;0;0;0;0;0;0
SST789;17/06/2018;115.4;3.35;41.9;66.6;0;0;0;0
SST810;17/06/2018;0;0;0;0;0;0;0;0
SSQ132;17/06/2018;0;0;0;0;0;0;0;0
SXU801;17/06/2018;0.05;0.016666667;0;0;0;0;0;0
SSQ164;17/06/2018;228.47;6.65;45.9;66.6;0;0;0;0
TFU029;17/06/2018;0;0;0;0;0;0;0;0
SSQ165;17/06/2018;112.6;3.416666667;43.6;62.9;0;0;0;0
T2124;17/06/2018;0;0;0;0;0;0;0;0
MI036046;17/06/2018;0;4.333333333;0;0;0;0;0;4.05
A63003243;17/06/2018;0;1.4;0;0;0;0;0;1.316666667
A52506011;17/06/2018;0;0;0;0;0;0;0;0
MI036047;17/06/2018;0;0.75;0;0;0;0;0;0.533333333
SSP973;17/06/2018;183.63;5.65;38.6;66.6;0;0;0;0
SSQ335;17/06/2018;241.44;7.35;38.3;61.1;0;0;0;0
SSQ182;17/06/2018;294.7;11.25;30.3;62.9;0;0;0;0
SSQ089;17/06/2018;0;0;0;0;0;0;0;0
SST850;17/06/2018;78.44;4.683333333;26.3;42.6;0;0;0;0
SST804;17/06/2018;0;0;0;0;0;0;0;0
SST842;17/06/2018;0;0;0;0;0;0;0;0
6YG00735;17/06/2018;0;0;0;0;0;0;0;0
K8614;17/06/2018;0;0;0;0;0;0;0;0
SSQ233;17/06/2018;99.6;3.416666667;43.4;79.3;0;0;0;0
SSQ154;17/06/2018;160.06;4.383333333;43.4;72.2;0;0;0;0
SSQ278;17/06/2018;206.9;11.18333333;24.9;68;0;0;0;0.017393519
SSQ270;17/06/2018;132.86;4.15;41.5;64.8;0;0;0;0
SSP992;17/06/2018;0;0.116666667;0;0;0;0;0;0
SXU799;17/06/2018;139.09;4.233333333;38.1;59.2;0;0;0;0
SSQ219;17/06/2018;0;0;0;0;0;0;0;0
KJB448;17/06/2018;0;0;0;0;0;0;0;0
SMK871;17/06/2018;0.08;2.816666667;7.4;9.2;0;0;0;0
SSP974;17/06/2018;0;0;0;0;0;0;0;0
SSP990;17/06/2018;0;0;0;0;0;0;0;0
SSP995;17/06/2018;72.92;2.983333333;41.4;72.2;0;0;0;0
SSQ000;17/06/2018;355.33;8.4;51.8;75.9;0;0;0;0
SSQ031;17/06/2018;305.28;9.283333333;48.4;75.9;0;0;0;0
SSQ126;17/06/2018;559.25;12.23333333;50.6;72.2;0;0;0;0
SSQ131;17/06/2018;0;0;0;0;0;0;0;0
SSQ137;17/06/2018;0;0;0;0;0;0;0;0
SSQ138;17/06/2018;0;0.183333333;0;0;0;0;0;0
SSQ185;17/06/2018;0;0;0;0;0;0;0;0
SSQ217;17/06/2018;0;0;0;0;0;0;0;0
SSQ295;17/06/2018;231.53;6.416666667;43;70.3;0;0;0;0
SSQ516;17/06/2018;57.11;5.316666667;14.1;29.6;0;0;0;0
SSQ519;17/06/2018;139.7;4.216666667;37.2;64.1;0;0;0;0.05
SST784;17/06/2018;0;0;0;0;0;0;0;0
SST793;17/06/2018;0;0;0;0;0;0;0;0
SXU687;17/06/2018;0;0;0;0;0;0;0;0
SXV541;17/06/2018;0;0;0;0;0;0;0;0
TRL720;17/06/2018;0;0;0;0;0;0;0;0
TRL815;17/06/2018;0;0;0;0;0;0;0;0
VJK172;17/06/2018;0;0;0;0;0;0;0;0
VJK173;17/06/2018;0;0;0;0;0;0;0;0
WDP400;17/06/2018;0;0;0;0;0;0;0;0
KJB482;18/06/2018;0;0;0;0;0;0;0;0
KJB485;18/06/2018;126.27;2.866666667;59.6;105.5;12;0;0;0
KUM812;18/06/2018;0;0;0;0;0;0;0;0
SMK784;18/06/2018;173.5;5.8;45.8;72.7;0;0;0;0
SSP988;18/06/2018;197.8;7.516666667;37.1;73.5;0;0;0;0
SSQ034;18/06/2018;0.2;0.116666667;5.9;6.5;0;0;0;0
SSQ086;18/06/2018;86.4;5.783333333;20.3;60.6;0;0;0;0.083333333
SSQ180;18/06/2018;5.2;1.433333333;25.1;70.5;0;0;0;0.266666667
SSQ216;18/06/2018;171.7;9.416666667;36;78;0;0;0;3.033333333
SSQ226;18/06/2018;0.4;1.083333333;8.5;9.1;0;0;0;0.233333333
SSQ269;18/06/2018;37.2;10.13333333;21.6;61.5;0;0;0;0
SSQ504;18/06/2018;0;0;0;0;0;0;0;0
SSQ505;18/06/2018;238.1;7.083333333;42.2;83.6;1;0;0;0
SSQ517;18/06/2018;1.9;1.783333333;6.5;8.1;0;0;0;0
SSQ518;18/06/2018;380.9;21.91666667;38.6;71.5;0;0;0;0.404444444
SSQ520;18/06/2018;0;0;0;0;0;0;0;0
SST787;18/06/2018;0;0;0;0;0;0;0;0
SST794;18/06/2018;0;0;0;0;0;0;0;0
SST799;18/06/2018;0;0;0;0;0;0;0;0
SST806;18/06/2018;0;0;0;0;0;0;0;0
SST812;18/06/2018;21.8;2.4;27.4;63;0;0;0;0.813888889
SST847;18/06/2018;217.41;9.033333333;36.6;79.5;0;0;0;0
SST848;18/06/2018;0;0.033333333;0;0;0;0;0;0
SST852;18/06/2018;70.4;7.75;22.2;58.7;0;0;0;0
SXU686;18/06/2018;0;0;0;0;0;0;0;0
SXU997;18/06/2018;687.7;14.03333333;55;75;0;0;0;0
SZV599;18/06/2018;0;0;0;0;0;0;0;0
SZV601;18/06/2018;9.5;0.366666667;52.8;66.3;0;0;0;0
TUL304;18/06/2018;203.7;6.283333333;42.6;72.5;0;0;0;0.083333333
TUL498;18/06/2018;0;0;0;0;0;0;0;0
TUL659;18/06/2018;0;0;0;0;0;0;0;0
WCT672;18/06/2018;47.9;3.833333333;30.4;63.3;0;0;0;0.483333333
WEO953;18/06/2018;113.2;5.066666667;33.1;65.1;0;0;0;0
XIE470;18/06/2018;268.1;11.63333333;30.9;132.4;0;0;0;0.083333333
XIE691;18/06/2018;0;0.083333333;0;0;0;0;0;0
XIE692;18/06/2018;0;0;0;0;0;0;0;0
XIE694;18/06/2018;259.1;10.11666667;32.8;63;0;1;0;0
XJA060;18/06/2018;13.3;1.9;19.5;42.8;0;0;0;0
XJA409;18/06/2018;0;0;0;0;0;0;0;0
SSQ135;18/06/2018;161.05;5.966666667;41.9;66.6;0;0;0;0
XIE683;18/06/2018;55.35;5.916666667;18.2;57.4;0;0;0;0
SSQ015;18/06/2018;0;0;0;0;0;0;0;0
SSQ271;18/06/2018;0.31;1.116666667;6.5;7.4;0;0;0;0
SSQ130;18/06/2018;168.81;9.4;25;70.3;0;0;0;0
TUL658;18/06/2018;78.16;4.416666667;34.1;74;0;0;0;0
T2376;18/06/2018;0;0.35;0;0;0;0;0;0
SSQ093;18/06/2018;145.39;3.816666667;40.7;66.6;0;0;0;0
SON561;18/06/2018;0;0;0;0;0;0;0;0
SSQ032;18/06/2018;0;0;0;0;0;0;0;0
SSQ215;18/06/2018;0;0;0;0;0;0;0;0
SSQ225;18/06/2018;0;0;0;0;0;0;0;0
SST808;18/06/2018;77.6;3.933333333;38.5;60;0;0;0;0.483333333
SSQ227;18/06/2018;0;0;0;0;0;0;0;0
TGM572;18/06/2018;81.68;2.416666667;41.9;70.3;0;0;0;0
SSQ010;18/06/2018;197.37;6.016666667;44.3;75.9;0;0;0;0
SSQ129;18/06/2018;0;0;0;0;0;0;0;0
SSQ139;18/06/2018;13.62;1.4;23.7;50;0;0;0;0
SMK745;18/06/2018;99.64;2.466666667;52.6;72.2;0;0;0;0
SST788;18/06/2018;1.5;5.983333333;7.9;12.6;0;0;0;3.416666667
SSQ220;18/06/2018;0;0;0;0;0;0;0;0
SSP993;18/06/2018;80.51;2.383333333;47.1;68.5;0;0;0;0
SST835;18/06/2018;169.8;5.466666667;45.3;72.2;0;0;0;0
SSQ017;18/06/2018;293.07;12.9;24.9;64.8;0;0;0;0
SST853;18/06/2018;0;0;0;0;0;0;0;0
SSQ005;18/06/2018;3.78;0.383333333;13;46.2;0;0;0;0
SSQ223;18/06/2018;58.52;2.416666667;41;64.8;0;0;0;0
SSQ234;18/06/2018;226.09;5.983333333;42.9;70.3;0;0;0;0
SSQ014;18/06/2018;149.83;9.333333333;31.7;64.8;0;0;0;0
SSQ091;18/06/2018;0;0.083333333;0;0;0;0;0;0
SSQ183;18/06/2018;106.9;3.35;46.3;71.2;0;0;0;0.033333333
SSQ228;18/06/2018;111.39;3.1;44.5;68.5;0;0;0;0
SSQ155;18/06/2018;41.74;1.283333333;51.5;70.3;0;0;0;0
SST856;18/06/2018;163.4;7.3;26.2;71.5;0;0;0;0.366666667
SSQ133;18/06/2018;155.8;5.916666667;38.3;64.8;0;0;0;0
SSQ157;18/06/2018;188.05;13.55;16.5;57.4;0;0;0;0
SSQ158;18/06/2018;0;0;0;0;0;0;0;0
SSQ184;18/06/2018;203.35;8.2;37.2;62.9;0;0;0;0
SSQ275;18/06/2018;5.9;0.483333333;27;52.2;0;0;0;0
SSQ218;18/06/2018;134.61;4.316666667;37.8;70.3;0;0;0;0
SSQ298;18/06/2018;148.74;9.833333333;38;59.2;0;0;0;0
SSQ008;18/06/2018;214.85;6.783333333;34.8;64.8;0;0;0;0
SSQ018;18/06/2018;0;0.1;0;0;0;0;0;0
SSQ187;18/06/2018;82;3.683333333;38;65;0;0;0;0.216666667
SSQ221;18/06/2018;0;0;0;0;0;0;0;0
SSQ274;18/06/2018;124.5;4.15;36.3;72.2;0;0;0;0
SST798;18/06/2018;0;0;0;0;0;0;0;0
SST789;18/06/2018;144.2;4.933333333;36.7;64.8;0;0;0;0
SST810;18/06/2018;247.83;7.483333333;41.3;66.6;0;0;0;0
SSQ132;18/06/2018;8.06;0.516666667;45.2;64.8;0;0;0;0
SXU801;18/06/2018;0;0;0;0;0;0;0;0
SSQ164;18/06/2018;0;0.1;0;0;0;0;0;0
TFU029;18/06/2018;0;0.816666667;0;0;0;0;0;0.883333333
SSQ165;18/06/2018;316.13;13.78333333;27.2;61.1;0;0;0;0
T2124;18/06/2018;0;0;0;0;0;0;0;0
MI036046;18/06/2018;0;7.416666667;0;0;0;0;0;7.05
A63003243;18/06/2018;165;5.75;36.1;52.6;0;0;0;0.433333333
A52506011;18/06/2018;0;0;0;0;0;0;0;0
MI036047;18/06/2018;0;0;0;0;0;0;0;0
SSP973;18/06/2018;227.38;7.266666667;39;66.6;0;0;0;0
SSQ335;18/06/2018;259.14;7.383333333;42.4;61.1;0;0;0;0
SSQ182;18/06/2018;146.14;8.9;19.3;50;0;0;0;0
SSQ089;18/06/2018;0;0;0;0;0;0;0;0
SST850;18/06/2018;387.5;9.833333333;45.8;68.5;0;0;0;0
SST804;18/06/2018;0;0;0;0;0;0;0;0
SST842;18/06/2018;0;0;0;0;0;0;0;0
6YG00735;18/06/2018;0;0;0;0;0;0;0;0
K8614;18/06/2018;0.6;1.633333333;8.9;24.6;0;0;0;0.516666667
SSQ233;18/06/2018;2.9;2.383333333;39.8;64.9;0;0;0;1.283333333
SSQ154;18/06/2018;193.24;8.133333333;33.4;68.5;0;0;0;0
SSQ278;18/06/2018;135.7;7.5;21.1;52.1;0;0;0;0
SSQ270;18/06/2018;78.72;3.083333333;34.1;66.6;0;0;0;0
SSP992;18/06/2018;0;0;0;0;0;0;0;0
SXU799;18/06/2018;62.21;2.65;36.6;72.2;0;0;0;0
SSQ219;18/06/2018;0;0;0;0;0;0;0;0
KJB448;18/06/2018;149.24;4.533333333;50;112.9;0;0;0;0
SMK871;18/06/2018;198.05;21.55;66.2;77.7;0;0;0;0
SSP974;18/06/2018;0;0;0;0;0;0;0;0
SSP990;18/06/2018;115.24;5.066666667;26.4;64.8;0;0;0;0
SSP995;18/06/2018;114.87;6.733333333;28.7;74;0;0;0;0
SSQ000;18/06/2018;93.58;4.683333333;38.4;72.2;0;0;0;0
SSQ031;18/06/2018;99.04;6.15;27.1;68.5;0;0;0;0
SSQ126;18/06/2018;411.4;9.05;54.2;72.2;0;0;0;0
SSQ131;18/06/2018;0;0;0;0;0;0;0;0
SSQ137;18/06/2018;0.04;0.566666667;9.2;9.2;0;0;0;0
SSQ138;18/06/2018;171.6;5.866666667;37.3;61.1;0;0;0;0
SSQ185;18/06/2018;0;0;0;0;0;0;0;0
SSQ295;18/06/2018;22.96;2.133333333;23;51.8;0;0;0;0
SSQ516;18/06/2018;13.18;1.65;12.3;35.1;0;0;0;0
SSQ519;18/06/2018;182.2;6.716666667;42.5;71.8;0;1;0;1.4
SST784;18/06/2018;0;0;0;0;0;0;0;0
SST793;18/06/2018;0;0;0;0;0;0;0;0
SXU687;18/06/2018;114.97;5.2;30.6;64.8;0;0;0;0
SXV541;18/06/2018;16.03;0.6;50.4;72.2;0;0;0;0
TRL720;18/06/2018;224.4;9.233333333;34.6;70.8;0;0;0;0.216666667
TRL815;18/06/2018;5.2;0.4;30.9;60;0;0;0;0
VJK172;18/06/2018;213.1;8.1;48.3;66.3;0;0;0;0
VJK173;18/06/2018;0;0;0;0;0;0;0;0
WDP400;18/06/2018;6.25;1.116666667;13.1;31.5;0;0;0;0
KJB482;19/06/2018;0;0;0;0;0;0;0;0
KJB485;19/06/2018;68.36;1.766666667;52.6;88.8;5;0;0;0
KUM812;19/06/2018;0;0;0;0;0;0;0;0
SMK784;19/06/2018;10.8;1.766666667;17.7;54.2;0;0;0;0
SSP988;19/06/2018;95.5;5.266666667;28;63.4;0;0;0;0
SSQ034;19/06/2018;0;0;0;0;0;0;0;0
SSQ086;19/06/2018;153.8;4.083333333;51.5;73.3;0;0;0;0.016666667
SSQ180;19/06/2018;0.5;1.833333333;8.9;14;0;0;0;0.016666667
SSQ216;19/06/2018;310.1;9.95;57;79.5;0;0;0;4.016666667
SSQ226;19/06/2018;0;0.133333333;0;0;0;0;0;0
SSQ269;19/06/2018;16.8;5.15;18.6;38.3;0;0;0;0
SSQ504;19/06/2018;0.2;0.233333333;0;0;0;0;0;0
SSQ505;19/06/2018;17.8;1.783333333;16.7;52.3;0;0;0;0
SSQ517;19/06/2018;336;11.4;42.8;72.6;0;0;0;0
SSQ518;19/06/2018;328.1;15.78333333;44.2;71.4;0;0;0;12.45
SSQ520;19/06/2018;0;0.316666667;0;0;0;0;0;0.15
SST787;19/06/2018;0;0;0;0;0;0;0;0
SST794;19/06/2018;0;0;0;0;0;0;0;0
SST799;19/06/2018;0;0;0;0;0;0;0;0
SST806;19/06/2018;0;0;0;0;0;0;0;0
SST812;19/06/2018;163.3;8.15;38.2;82.7;1;0;0;0.833333333
SST847;19/06/2018;0.35;1.783333333;0;0;0;0;0;0
SST848;19/06/2018;0;0;0;0;0;0;0;0
SST852;19/06/2018;45.6;8.333333333;17.9;52.9;0;0;0;0
SXU686;19/06/2018;0;0;0;0;0;0;0;0
SXU997;19/06/2018;376.9;9.066666667;48.7;74.6;0;0;0;0
SZV599;19/06/2018;0;0;0;0;0;0;0;0
SZV601;19/06/2018;0;0;0;0;0;0;0;0
TUL304;19/06/2018;374.4;10.55;44.3;81.7;0;0;0;0
TUL498;19/06/2018;0;0;0;0;0;0;0;0
TUL659;19/06/2018;0;0;0;0;0;0;0;0
WCT672;19/06/2018;198.8;8.733333333;42.7;73.6;0;0;0;0.4
WEO953;19/06/2018;121.7;5.35;34.7;71.6;0;0;0;0.016666667
XIE470;19/06/2018;262.8;10.28333333;38.7;68.9;0;0;0;0
XIE691;19/06/2018;18.5;2.4;23.7;54.6;0;0;0;0.333333333
XIE692;19/06/2018;0;0;0;0;0;0;0;0
XIE694;19/06/2018;261.9;9.95;33.5;70;0;0;0;0
XJA060;19/06/2018;0.1;0.15;0;0;0;0;0;0
XJA409;19/06/2018;0;0;0;0;0;0;0;0
SSQ135;19/06/2018;94.15;3.283333333;49.5;74;0;0;0;0
XIE683;19/06/2018;74.23;6.3;19.6;57.4;0;0;0;0
SSQ015;19/06/2018;0.15;0.116666667;0;0;0;0;0;0
SSQ271;19/06/2018;110.94;3.833333333;47.1;68.5;0;0;0;0
SSQ130;19/06/2018;167.55;8.916666667;23.5;59.2;0;0;0;0
TUL658;19/06/2018;0;0;0;0;0;0;0;0
T2376;19/06/2018;0;0.5;0;0;0;0;0;0
SSQ093;19/06/2018;299.63;9.25;39.4;64.8;0;0;0;0
SON561;19/06/2018;0;0;0;0;0;0;0;0
SSQ032;19/06/2018;0;0;0;0;0;0;0;0
SSQ215;19/06/2018;0;0;0;0;0;0;0;0
SSQ225;19/06/2018;0.08;0.216666667;0;0;0;0;0;0
SST808;19/06/2018;262.9;8.216666667;45.5;72.8;0;36;0;0.466666667
SSQ227;19/06/2018;0;0;0;0;0;0;0;0
TGM572;19/06/2018;102.57;2.983333333;43.7;72.2;0;0;0;0
SSQ010;19/06/2018;5.72;0.25;45.3;66.6;0;0;0;0
SSQ129;19/06/2018;0.02;0.083333333;0;0;0;0;0;0
SSQ139;19/06/2018;310.94;11.85;44.5;66.6;0;0;0;0
SMK745;19/06/2018;0;0;0;0;0;0;0;0
SST788;19/06/2018;183.1;9.816666667;45.8;62;0;0;0;0.733333333
SSQ220;19/06/2018;9.9;2.166666667;24.4;58.6;0;0;0;2.266666667
SSP993;19/06/2018;47.52;1.066666667;51.1;75.9;0;0;0;0
SST835;19/06/2018;311.54;8.6;46.5;72.2;0;0;0;0
SSQ017;19/06/2018;112.05;3.333333333;42.5;68.5;0;0;0;0
SST853;19/06/2018;0.08;0.583333333;0;0;0;0;0;0
SSQ005;19/06/2018;0;0;0;0;0;0;0;0
SSQ223;19/06/2018;359.69;10.75;45.5;66.6;0;0;0;0
SSQ234;19/06/2018;28.41;1.316666667;44.1;68.5;0;0;0;0
SSQ014;19/06/2018;94.87;4.35;41.9;70.3;0;0;0;0
SSQ091;19/06/2018;18.32;1.666666667;30.4;64.8;0;0;0;0
SSQ183;19/06/2018;12.8;0.583333333;37.5;67.5;0;0;0;0
SSQ228;19/06/2018;121.54;7.433333333;19.3;57.4;0;0;0;0
SSQ155;19/06/2018;5.92;0.5;43.1;66.6;0;0;0;0
SST856;19/06/2018;59.4;1.716666667;56.7;67.7;0;0;0;0
SSQ133;19/06/2018;219.37;6.15;42.6;66.6;0;0;0;0
SSQ157;19/06/2018;89.02;6.466666667;17.6;35.1;0;0;0;0
SSQ158;19/06/2018;0;0;0;0;0;0;0;0
SSQ184;19/06/2018;98.26;4.233333333;33.9;72.2;0;0;0;0
SSQ275;19/06/2018;0;0;0;0;0;0;0;0
SSQ218;19/06/2018;0;0;0;0;0;0;0;0
SSQ298;19/06/2018;53.88;3.566666667;37.2;70.3;0;0;0;0
SSQ008;19/06/2018;175.98;13.6;13.5;37;0;0;0;0
SSQ018;19/06/2018;0;0;0;0;0;0;0;0
SSQ187;19/06/2018;0;0;0;0;0;0;0;0
SSQ221;19/06/2018;43.44;1.666666667;46;70.3;0;0;0;0
SSQ274;19/06/2018;345.18;12.78333333;45.1;72.2;0;0;0;0
SST798;19/06/2018;0;0;0;0;0;0;0;0
SST789;19/06/2018;32.05;1.066666667;36.6;64.8;0;0;0;0
SST810;19/06/2018;318.45;10.96666667;33.9;66.6;0;0;0;0
SSQ132;19/06/2018;0.08;0.266666667;0;0;0;0;0;0
SXU801;19/06/2018;30.23;2.766666667;31.9;64.8;0;0;0;0
SSQ164;19/06/2018;0;0;0;0;0;0;0;0
TFU029;19/06/2018;193.1;9.4;45.5;77.4;0;0;0;4.4
SSQ165;19/06/2018;74.36;6.25;16;33.3;0;0;0;0
T2124;19/06/2018;0;0;0;0;0;0;0;0
MI036046;19/06/2018;0;2.15;0;0;0;0;0;1.566666667
A63003243;19/06/2018;139;4.2;42.2;59.9;0;0;0;0.366666667
A52506011;19/06/2018;0;0.016666667;0;0;0;0;0;0
MI036047;19/06/2018;0.2;1.25;11.1;20.7;0;0;0;0.6
SSP973;19/06/2018;33.36;2;34.8;68.5;0;0;0;0
SSQ335;19/06/2018;0.16;0.366666667;0;0;0;0;0;0
SSQ182;19/06/2018;241.9;12.06666667;24.4;66.6;0;0;0;0
SSQ089;19/06/2018;0;0;0;0;0;0;0;0
SST850;19/06/2018;21.37;2.016666667;23.4;44.4;0;0;0;0
SST804;19/06/2018;135.23;5.1;30.1;66.6;0;0;0;0
SST842;19/06/2018;0;0;0;0;0;0;0;0
6YG00735;19/06/2018;38.3;17.18333333;32.7;60.5;0;0;0;2.416666667
K8614;19/06/2018;1;2.5;7.3;11.8;0;0;0;0.9
SSQ233;19/06/2018;0;0;0;0;0;0;0;0
SSQ154;19/06/2018;175.59;6.166666667;36.6;70.3;0;0;0;0
SSQ278;19/06/2018;273.9;11.11666667;30.2;73.5;0;0;0;0
SSQ270;19/06/2018;45.77;1.316666667;49.5;72.2;0;0;0;0
SSP992;19/06/2018;0;0;0;0;0;0;0;0
SXU799;19/06/2018;0.26;0.8;0;0;0;0;0;0
SSQ219;19/06/2018;40.78;1.7;46.9;68.5;0;0;0;0
KJB448;19/06/2018;114.06;5.183333333;32.6;87;0;0;0;0
SMK871;19/06/2018;267.72;6.2;54.1;77.7;0;0;0;0
SSP974;19/06/2018;0;0.016666667;0;0;0;0;0;0
SSP990;19/06/2018;0;0;0;0;0;0;0;0
SSP995;19/06/2018;8.32;1.016666667;17.1;38.9;0;0;0;0
SSQ000;19/06/2018;22.98;3.35;20.2;57.4;0;0;0;0
SSQ031;19/06/2018;0.2;0.766666667;0;0;0;0;0;0
SSQ126;19/06/2018;494.26;9.783333333;53.8;72.2;0;0;0;0
SSQ131;19/06/2018;0;0;0;0;0;0;0;0
SSQ137;19/06/2018;0;0;0;0;0;0;0;0
SSQ138;19/06/2018;207.51;12.6;18.1;55.5;0;0;0;0
SSQ185;19/06/2018;0;0;0;0;0;0;0;0
SSQ295;19/06/2018;0;0;0;0;0;0;0;0
SSQ516;19/06/2018;30.2;4.216666667;14.3;33.3;0;0;0;0
SSQ519;19/06/2018;409.3;14.06666667;36.9;64.5;0;0;0;2.15
SST784;19/06/2018;0;0;0;0;0;0;0;0
SST793;19/06/2018;0;0;0;0;0;0;0;0
SXU687;19/06/2018;386.67;13.73333333;33.5;70.3;0;0;0;0
SXV541;19/06/2018;2.88;0.633333333;9.5;25.9;0;0;0;0
TRL720;19/06/2018;251.9;9.766666667;36.5;70.7;0;0;0;1.316666667
TRL815;19/06/2018;320.6;10.36666667;38.1;72;0;0;0;0.15
VJK172;19/06/2018;0.1;1.233333333;0;0;0;0;0;0.233333333
VJK173;19/06/2018;107.79;6.466666667;22.9;50;0;0;0;0
WDP400;19/06/2018;244.47;7.883333333;40.5;72.2;0;0;0;0
KJB482;20/06/2018;0;0;0;0;0;0;0;0
KJB485;20/06/2018;0;0;0;0;0;0;0;0
KUM812;20/06/2018;0;0;0;0;0;0;0;0
SMK784;20/06/2018;421.3;14.16666667;36.1;69.4;0;0;0;0
SSP988;20/06/2018;71;4.383333333;27;64.3;0;0;0;0.05
SSQ034;20/06/2018;145.4;4.55;41.8;73;0;0;0;0.016666667
SSQ086;20/06/2018;32.9;2.8;25.7;66.3;0;0;0;0
SSQ180;20/06/2018;0;0;0;0;0;0;0;0
SSQ216;20/06/2018;190.5;6.3;56.2;72.7;0;0;0;2.15
SSQ226;20/06/2018;0;0;0;0;0;0;0;0
SSQ269;20/06/2018;29.4;4.483333333;18.4;52.9;0;0;0;0
SSQ504;20/06/2018;0;0;0;0;0;0;0;0
SSQ505;20/06/2018;420.9;16.13333333;29.5;66.3;0;0;0;1.866666667
SSQ517;20/06/2018;334.2;12.9;43;72.5;0;4;0;0
SSQ518;20/06/2018;60.6;11.01666667;27;51.7;0;0;0;1.083333333
SSQ520;20/06/2018;361.8;10.18333333;44.4;67.7;0;0;0;0.35
SST787;20/06/2018;0;0;0;0;0;0;0;0
SST794;20/06/2018;0;0;0;0;0;0;0;0
SST799;20/06/2018;0;0;0;0;0;0;0;0
SST806;20/06/2018;0;2.666666667;0;0;0;0;0;0.95
SST812;20/06/2018;116.9;3.833333333;51.1;77.2;0;0;0;0.380277778
SST847;20/06/2018;0.02;0.1;0;0;0;0;0;0
SST848;20/06/2018;0;0;0;0;0;0;0;0
SST852;20/06/2018;56.2;3.65;22.9;57.4;0;0;0;0
SXU686;20/06/2018;0;0;0;0;0;0;0;0
SXU997;20/06/2018;564.8;12.9;52.7;85.6;1;0;0;0.083333333
SZV599;20/06/2018;0;0;0;0;0;0;0;0
SZV601;20/06/2018;0;0;0;0;0;0;0;0
TUL304;20/06/2018;102.7;4.4;38.2;64.2;0;0;0;0
TUL498;20/06/2018;0;0;0;0;0;0;0;0
TUL659;20/06/2018;0;0;0;0;0;0;0;0
WCT672;20/06/2018;0.1;0.416666667;0;0;0;0;0;0.283333333
WEO953;20/06/2018;69.5;2.533333333;41.6;72.6;0;0;0;0.166666667
XIE470;20/06/2018;491.8;15.31666667;36.3;76.2;0;0;0;0
XIE691;20/06/2018;0;0.016666667;0;0;0;0;0;0
XIE692;20/06/2018;0;0;0;0;0;0;0;0
XIE694;20/06/2018;0;0;0;0;0;0;0;0
XJA060;20/06/2018;40.6;2.466666667;29.1;62.6;0;0;0;0
XJA409;20/06/2018;0;0.933333333;0;0;0;0;0;0
SSQ135;20/06/2018;180.66;9.516666667;22.1;70.3;0;0;0;0
XIE683;20/06/2018;47;6.716666667;18;59.2;0;0;0;0
SSQ015;20/06/2018;0;0;0;0;0;0;0;0
SSQ271;20/06/2018;13.73;1.8;40.2;64.8;0;0;0;0
SSQ130;20/06/2018;0.02;1.7;0;0;0;0;0;0
TUL658;20/06/2018;45.61;5.8;30.1;70.3;0;0;0;0
T2376;20/06/2018;0;0.266666667;0;0;0;0;0;0
SSQ093;20/06/2018;0;0;0;0;0;0;0;0
SON561;20/06/2018;0;0;0;0;0;0;0;0
SSQ032;20/06/2018;0;0;0;0;0;0;0;0
SSQ215;20/06/2018;0;0;0;0;0;0;0;0
SSQ225;20/06/2018;0.06;0.216666667;0;0;0;0;0;0
SST808;20/06/2018;234.7;13.08333333;21.2;64;0;9;0;0.25
SSQ227;20/06/2018;0;0;0;0;0;0;0;0
TGM572;20/06/2018;218.78;5.033333333;47.2;70.3;0;0;0;0
SSQ010;20/06/2018;0;0;0;0;0;0;0;0
SSQ129;20/06/2018;0;0;0;0;0;0;0;0
SSQ139;20/06/2018;139.41;4.4;40.2;62.9;0;0;0;0
SMK745;20/06/2018;42.73;2;40.3;57.4;0;0;0;0
SST788;20/06/2018;145.3;7.2;22.9;58.1;0;0;0;0
SSQ220;20/06/2018;196.8;6.7;41.4;70.7;0;0;0;3.883333333
SSP993;20/06/2018;49.57;2.1;34.8;57.4;0;0;0;0
