Placas,Fecha,Aceleracion Fuerte,apagado del vehiculo,Apertura Puerta Carga,Conexión alimentacion externa,Control de audio,Desconexión alimentacion externa,Distancia Recorrida,encendido del vehiculo,Equipo apagado,Equipo encendido,Exceso de velocidad,Fallo de Bateria Principal,Fin carga de bateria,Frenada Fuerte,Fuera del rango de velocidad,Horometro,Ingreso a,Inicio carga bateria,Interrogacion posicion,Interrogacion posicion Llamada,Maxima Velocidad,Movimiento Ilegal,Nivel bajo de bateria,Panico,Por tiempo de lectura,Posible Colisión,Primera localización despues de encendido,Pta cabina,Salida de,Tiempo de Actividad,Tiempo en Exceso de velocidad,Tiempo fuera del rango de velocidad,Tiempo Ralenti,Velocidad Promedio,Nombre de Informe
AAM571,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM571,11/06/2018,0,4,0,1,0,1,0.1,4,0,0,0,0,0,0,0,0.255833333,0,0,0,0,0,0,0,0,28,0,0,0,0,0.266666667,0,0,0,0,del 11 al 17 de junio
AAM571,12/06/2018,0,8,0,5,0,5,18.7,8,0,0,0,0,0,0,0,2.771944444,0,0,0,0,27.5,0,0,0,187,0,0,0,0,2.8,0,0,0.25,12.7,del 11 al 17 de junio
AAM571,13/06/2018,0,8,0,0,0,0,9.2,8,0,0,0,0,0,0,0,2.460277778,0,0,0,0,19.3,0,0,0,165,0,0,0,0,2.483333333,0,0,0.3,9.8,del 11 al 17 de junio
AAM571,14/06/2018,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.587222222,0,0,0,0,0,0,0,0,47,0,0,0,0,0.6,0,0,0.35,0,del 11 al 17 de junio
AAM571,15/06/2018,0,20,0,1,0,1,64.7,20,0,0,0,0,0,0,0,5.39,0,0,0,0,55.9,0,0,0,357,0,0,0,0,5.433333333,0,0,0.1,20.2,del 11 al 17 de junio
AAM571,16/06/2018,0,18,0,2,0,2,79.3,19,0,0,0,0,0,0,0,5.563611111,0,0,0,0,57.4,0,0,0,367,0,0,0,0,5.633333333,0,0,0.233333333,22,del 11 al 17 de junio
AAM571,17/06/2018,0,8,0,0,0,0,226,7,0,0,0,0,0,0,0,8.873055556,0,0,0,0,80.5,0,0,0,549,0,0,0,0,8.9,0,0,0.95,37.3,del 11 al 17 de junio
AAM571,11/06/2018,0,19,0,10,0,10,0,19,0,0,0,0,0,0,0,0.795833333,0,0,0,0,0,0,0,0,72,0,0,0,0,0.8,0,0,0,0,del 11 al 17 de junio
AAM571,12/06/2018,0,25,0,13,0,13,30.8,25,0,0,0,0,0,0,0,6.032777778,0,0,0,0,64.2,0,0,0,401,0,0,0,0,6.05,0,0,0,17.5,del 11 al 17 de junio
AAM571,13/06/2018,0,20,0,8,0,7,439.3,20,0,0,0,0,0,0,0,14.27611111,0,0,0,0,99.1,0,0,0,886,0,0,0,0,14.28333333,0,0,0,50,del 11 al 17 de junio
AAM571,14/06/2018,0,24,0,5,0,6,296.4,24,0,0,0,0,0,0,0,10.88916667,1,0,0,0,105.1,0,0,0,688,0,0,0,1,10.9,0,0,0,54.5,del 11 al 17 de junio
AAM571,15/06/2018,0,13,0,2,0,2,1,13,0,0,0,0,0,0,0,0.815277778,0,0,0,0,10.5,0,0,0,72,0,0,0,0,0.816666667,0,0,0,7.9,del 11 al 17 de junio
AAM571,16/06/2018,0,17,0,1,0,1,225,17,0,0,0,0,0,1,0,6.045833333,0,0,0,0,93.4,0,0,0,391,0,0,0,0,6.066666667,0,0,0,51.7,del 11 al 17 de junio
AAM571,17/06/2018,0,6,0,0,0,0,3.1,6,0,0,0,0,0,0,0,0.913055556,0,0,0,0,32.6,0,0,0,71,0,0,0,0,0.916666667,0,0,0,17.1,del 11 al 17 de junio
AAM571,11/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM571,12/06/2018,0,4,0,1,0,1,92.3,5,0,0,0,0,0,0,0,3.207222222,1,0,0,0,80.6,0,0,0,210,0,0,0,1,3.25,0,0,0,47.3,del 11 al 17 de junio
AAM571,13/06/2018,0,18,0,2,0,2,512.2,17,0,0,0,0,0,1,0,12.92888889,2,0,0,0,105.5,0,0,0,807,0,0,0,2,12.96666667,0,0,0,52,del 11 al 17 de junio
AAM571,14/06/2018,0,4,0,0,0,0,26.4,4,0,0,0,0,0,0,0,1.119722222,0,0,0,0,86.3,0,0,0,79,0,0,0,0,1.116666667,0,0,0,53.1,del 11 al 17 de junio
AAM571,15/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM571,16/06/2018,0,7,0,0,0,0,124.2,7,0,0,0,0,0,0,1,4.178888889,1,0,0,0,104.9,0,0,0,268,0,0,0,1,4.183333333,0,0,0,47.8,del 11 al 17 de junio
AAM571,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM572,11/06/2018,0,8,0,6,0,6,90.7,8,0,0,0,0,0,0,0,4.391666667,2,0,0,0,88.9,0,0,0,283,0,0,0,2,4.383333333,0,0,0,39.2,del 11 al 17 de junio
AAM572,12/06/2018,0,8,0,1,0,1,137.1,8,0,0,0,0,0,0,0,5.814722222,0,0,0,0,89.5,0,0,0,367,0,0,0,0,5.833333333,0,0,0,49.2,del 11 al 17 de junio
AAM572,13/06/2018,0,6,0,1,0,1,81,7,0,0,0,0,0,0,0,4.980833333,0,0,0,0,88.4,0,0,0,317,0,0,0,0,5.016666667,0,0,0,49.6,del 11 al 17 de junio
AAM572,14/06/2018,0,9,0,1,0,1,194.3,9,0,0,0,0,0,0,0,12.31805556,3,0,0,0,87.6,0,0,0,757,0,0,0,3,12.36666667,0,0,0,42.7,del 11 al 17 de junio
AAM572,15/06/2018,0,11,0,2,0,2,94,10,0,0,0,0,0,0,0,7.931944444,2,0,0,0,80.1,0,0,0,497,0,0,0,2,7.966666667,0,0,0.1,42.2,del 11 al 17 de junio
AAM572,16/06/2018,0,7,0,0,0,0,182.7,7,0,0,0,0,0,0,0,6.531666667,0,0,0,0,92.4,0,0,0,409,0,0,0,0,6.55,0,0,0,50.7,del 11 al 17 de junio
AAM572,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM573,11/06/2018,0,2,0,0,0,0,0.1,2,0,0,0,0,0,0,0,0.148055556,0,0,0,0,0,0,0,0,21,0,0,0,0,0.166666667,0,0,0,0,del 11 al 17 de junio
AAM573,12/06/2018,0,14,0,0,0,0,70.5,14,0,0,0,0,0,0,0,2.369166667,0,0,0,0,79.8,0,0,0,167,0,0,0,0,2.4,0,0,0,45.7,del 11 al 17 de junio
AAM573,13/06/2018,0,10,0,0,0,0,221.7,10,0,0,0,0,0,0,0,7.320277778,0,0,0,0,102.2,0,0,0,461,0,0,0,0,7.35,0,0,0.083333333,50.3,del 11 al 17 de junio
AAM573,14/06/2018,0,3,0,0,0,0,0.1,3,0,0,0,0,0,0,0,0.135833333,0,0,0,0,0,0,0,0,18,0,0,0,0,0.133333333,0,0,0,0,del 11 al 17 de junio
AAM573,15/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.056388889,0,0,0,0,6.1,0,0,0,13,0,0,0,0,0.05,0,0,0,6.1,del 11 al 17 de junio
AAM573,16/06/2018,0,11,0,0,0,0,24.4,11,0,0,0,0,0,0,0,2.719722222,0,0,0,0,61.8,0,0,0,184,0,0,0,0,2.733333333,0,0,0.1,30.7,del 11 al 17 de junio
AAM573,17/06/2018,0,10,0,1,0,1,102,10,0,0,0,0,0,0,0,4.372222222,0,0,0,0,81.6,0,0,0,283,0,0,0,0,4.4,0,0,0,37,del 11 al 17 de junio
AAM573,11/06/2018,0,14,0,0,0,0,83.6,13,0,0,0,0,0,0,0,3.194444444,0,0,0,0,98.7,0,0,0,219,0,0,0,0,3.233333333,0,0,0,45,del 11 al 17 de junio
AAM573,12/06/2018,0,9,0,2,0,2,12.5,9,0,0,0,0,0,0,0,1.278333333,0,0,0,0,50.8,0,0,0,97,0,0,0,0,1.3,0,0,0,30.5,del 11 al 17 de junio
AAM573,13/06/2018,0,16,0,4,0,4,208.6,16,0,0,0,0,0,0,0,6.534444444,0,0,0,0,115.8,0,0,0,423,0,0,0,0,6.566666667,0,0,0,54.8,del 11 al 17 de junio
AAM573,14/06/2018,0,5,0,1,0,1,497.8,5,0,0,0,0,0,2,4,10.39305556,0,0,0,0,106.2,0,0,0,637,0,0,0,0,10.4,0,0,0,63,del 11 al 17 de junio
AAM573,15/06/2018,0,14,0,2,0,2,104.7,14,0,0,0,0,0,0,0,7.432222222,2,0,0,0,89.4,0,0,0,473,0,0,0,2,7.45,0,0,0,39.2,del 11 al 17 de junio
AAM573,16/06/2018,0,11,0,2,0,2,97.2,11,0,0,0,0,0,0,0,4.664166667,0,0,0,0,101.1,0,0,0,302,0,0,0,0,4.683333333,0,0,0,44.4,del 11 al 17 de junio
AAM573,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,11/06/2018,0,12,0,1,0,1,80.4,12,0,0,0,0,0,0,0,3.573611111,0,0,0,0,101.1,0,0,0,240,0,0,0,0,3.6,0,0,0,40.7,del 11 al 17 de junio
AAM574,12/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,13/06/2018,0,14,0,1,0,1,173.8,14,0,0,0,0,0,0,0,6.395555556,1,0,0,0,105.2,0,0,0,410,0,0,0,1,6.433333333,0,0,0,37.4,del 11 al 17 de junio
AAM574,14/06/2018,0,8,0,0,0,0,324,8,0,0,0,0,0,0,0,12.65277778,0,0,0,0,80.2,0,0,0,772,0,0,0,0,12.7,0,0,0,30.4,del 11 al 17 de junio
AAM574,15/06/2018,0,17,0,3,0,3,98.8,17,0,0,0,0,0,0,0,3.924722222,0,0,0,0,101.2,0,0,0,265,0,0,0,0,3.95,0,0,0,39.3,del 11 al 17 de junio
AAM574,16/06/2018,0,5,0,0,0,0,90.9,5,0,0,0,0,0,0,0,2.404166667,0,0,0,0,95.1,0,0,0,161,0,0,0,0,2.433333333,0,0,0,46.8,del 11 al 17 de junio
AAM574,17/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055277778,0,0,0,0,0,0,0,0,13,0,0,0,0,0.05,0,0,0,0,del 11 al 17 de junio
AAM574,11/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002777778,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,12/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,13/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008888889,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,14/06/2018,0,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0.183611111,0,0,0,0,0,0,0,0,25,0,0,0,0,0.2,0,0,0,0,del 11 al 17 de junio
AAM574,15/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028888889,0,0,0,0,0,0,0,0,12,0,0,0,0,0.016666667,0,0,0,0,del 11 al 17 de junio
AAM574,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,11/06/2018,0,7,0,0,0,0,138.8,7,0,0,0,0,0,0,0,5.439166667,0,0,0,0,77.3,0,0,0,344,0,0,0,0,5.466666667,0,0,0.15,41.1,del 11 al 17 de junio
AAM574,12/06/2018,0,15,0,0,0,0,405.8,16,0,0,0,0,0,0,0,13.28083333,0,0,0,0,83,0,0,0,827,0,0,0,0,13.33333333,0,0,0.416666667,43.9,del 11 al 17 de junio
AAM574,13/06/2018,0,10,0,1,0,1,40.3,9,0,0,0,0,0,0,0,4.478611111,0,0,0,0,58.3,0,0,0,287,0,0,0,0,4.5,0,0,0.1,28,del 11 al 17 de junio
AAM574,14/06/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.160277778,0,0,0,0,0,0,0,0,22,0,0,0,0,0.166666667,0,0,0,0,del 11 al 17 de junio
AAM574,15/06/2018,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.556388889,0,0,0,0,0,0,0,0,47,0,0,0,0,0.566666667,0,0,0,0,del 11 al 17 de junio
AAM574,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,11/06/2018,0,22,0,4,0,4,10.2,22,0,0,0,0,0,0,0,2.0775,0,0,0,0,75.4,0,0,0,162,0,0,0,0,2.116666667,0,0,0.066666667,29.9,del 11 al 17 de junio
AAM574,12/06/2018,0,11,0,0,0,0,103.3,12,0,0,0,0,0,0,0,4.008888889,0,0,0,0,81.8,0,0,0,261,0,0,0,0,4.05,0,0,0,41.1,del 11 al 17 de junio
AAM574,13/06/2018,0,18,0,1,0,1,299.3,17,0,0,0,0,0,0,0,7.055,0,0,0,0,96.1,0,0,0,455,0,0,0,0,7.083333333,0,0,0.066666667,57.4,del 11 al 17 de junio
AAM574,14/06/2018,0,3,0,0,0,0,285.2,3,0,0,0,0,0,1,0,5.794166667,0,0,0,0,92.7,0,0,0,359,0,0,0,0,5.8,0,0,0.016666667,58.2,del 11 al 17 de junio
AAM574,15/06/2018,0,2,0,0,0,0,69.9,2,0,0,0,0,0,0,0,2.439444444,0,0,0,0,78.1,0,0,0,158,0,0,0,0,2.45,0,0,0,48.7,del 11 al 17 de junio
AAM574,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM574,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM580,11/06/2018,0,3,0,1,0,0,28.6,3,0,0,0,0,0,0,0,9.973888889,0,0,0,0,94,0,0,0,609,0,0,0,0,9.966666667,0,0,8.633333333,41,del 11 al 17 de junio
AAM580,12/06/2018,0,19,0,1,0,1,293.6,20,0,0,0,0,0,0,0,17.21888889,0,0,0,0,97.9,0,0,0,1060,0,0,0,0,17.26666667,0,0,1.966666667,40.7,del 11 al 17 de junio
AAM580,13/06/2018,0,14,0,0,0,0,178.5,14,0,0,0,0,0,0,0,17.62333333,0,0,0,0,107.2,0,0,0,1086,0,0,0,0,17.73333333,0,0,12.83333333,44.9,del 11 al 17 de junio
AAM580,14/06/2018,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,23.88888889,0,0,0,0,8,0,0,0,1444,0,0,0,0,23.98333333,0,0,23.58333333,6.3,del 11 al 17 de junio
AAM580,15/06/2018,0,15,0,0,0,0,182.9,15,0,0,0,0,0,0,0,24.03194444,0,0,0,0,98.1,0,0,0,1459,0,0,0,0,23.98333333,0,0,16.15,47.3,del 11 al 17 de junio
AAM580,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89027778,0,0,0,0,0,0,0,0,1444,0,0,0,0,23.98333333,0,0,11.78333333,0,del 11 al 17 de junio
AAM580,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89027778,0,0,0,0,0,0,0,0,1444,0,0,0,0,23.98333333,0,0,35.73333333,0,del 11 al 17 de junio
AAM651,11/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,12/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,13/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,14/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,15/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,11/06/2018,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0.526666667,0,0,0,0,56.5,0,0,0,42,0,0,0,0,0.516666667,0,0,0,26.1,del 11 al 17 de junio
AAM651,12/06/2018,0,3,0,0,0,0,252.8,3,0,0,0,0,0,0,0,7.768888889,0,0,0,0,101.6,0,0,0,474,0,0,0,0,7.783333333,0,0,0,52.5,del 11 al 17 de junio
AAM651,13/06/2018,0,12,0,0,0,0,3.3,12,0,0,0,0,0,0,0,2.835277778,0,0,0,0,28.5,0,0,0,193,0,0,0,0,2.866666667,0,0,0,14.7,del 11 al 17 de junio
AAM651,14/06/2018,0,3,0,0,0,0,126.9,3,0,0,0,0,0,0,0,3.355,0,0,0,0,97.9,0,0,0,213,0,0,0,0,3.366666667,0,0,0,50.7,del 11 al 17 de junio
AAM651,15/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,11/06/2018,0,3,0,2,0,2,0,3,0,0,0,0,0,0,0,0.367777778,0,0,0,0,0,0,0,0,35,0,0,0,0,0.4,0,0,0,0,del 11 al 17 de junio
AAM651,12/06/2018,0,15,0,1,0,1,95.3,15,0,0,0,0,0,0,0,3.895,0,0,0,0,100.5,0,0,0,261,0,0,0,0,3.95,0,0,0,55.8,del 11 al 17 de junio
AAM651,13/06/2018,0,7,0,1,0,1,549.1,7,0,0,0,0,0,2,0,12.73611111,0,0,0,0,106.5,0,0,0,774,0,0,0,0,12.75,0,0,0.333333333,55.4,del 11 al 17 de junio
AAM651,14/06/2018,0,6,0,0,0,0,42.7,6,0,0,0,0,0,0,0,1.353888889,0,0,0,0,97.1,0,0,0,102,0,0,0,0,1.366666667,0,0,0,56,del 11 al 17 de junio
AAM651,15/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,16/06/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,1,0,0,30,0,0,0,0,0.283333333,0,0,0,0,del 11 al 17 de junio
AAM651,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,11/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,12/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,13/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,14/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,15/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM651,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM661,11/06/2018,0,20,0,0,0,0,10.2,20,0,0,0,0,0,0,0,2.966388889,0,0,0,0,65.2,0,0,0,216,0,0,0,0,3.016666667,0,0,0,32.9,del 11 al 17 de junio
AAM661,12/06/2018,0,9,0,0,0,0,13.4,9,0,0,0,0,0,0,0,2.124722222,2,0,0,0,61.4,0,0,0,147,0,0,0,2,2.133333333,0,0,0,20.2,del 11 al 17 de junio
AAM661,13/06/2018,0,11,0,0,0,0,231.4,11,0,0,0,0,0,0,0,6.1825,2,0,0,0,100.6,0,0,0,393,0,0,0,2,6.2,0,0,0,51.4,del 11 al 17 de junio
AAM661,14/06/2018,0,6,0,0,0,0,500.2,6,0,0,0,0,0,1,0,10.39527778,1,0,0,0,109.3,0,0,0,634,0,0,0,1,10.4,0,0,0,61.7,del 11 al 17 de junio
AAM661,15/06/2018,0,11,0,1,0,1,77.1,11,0,0,0,0,0,0,0,5.556944444,0,0,0,0,76.1,0,0,0,354,0,0,0,0,5.55,0,0,0,37.1,del 11 al 17 de junio
AAM661,16/06/2018,0,7,0,0,0,0,147.4,7,0,0,0,0,0,0,0,4.972222222,1,0,0,0,91,0,0,311,313,0,0,0,1,5,0,0,0,44.6,del 11 al 17 de junio
AAM661,17/06/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.183611111,0,0,0,0,0,0,0,44,22,0,0,0,0,0.183333333,0,0,0,0,del 11 al 17 de junio
AAM674,11/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,13,0,0,0,0,0.05,0,0,0,0,del 11 al 17 de junio
AAM674,12/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM674,13/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.073611111,0,0,0,0,0,0,0,0,15,0,0,0,0,0.083333333,0,0,0,0,del 11 al 17 de junio
AAM674,14/06/2018,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.481666667,0,0,0,0,0,0,0,0,45,0,0,0,0,0.5,0,0,0,0,del 11 al 17 de junio
AAM674,15/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.076388889,0,0,0,0,0,0,0,0,13,0,0,0,0,0.066666667,0,0,0,0,del 11 al 17 de junio
AAM674,16/06/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.067222222,0,0,0,0,0,0,0,0,14,0,0,0,0,0.066666667,0,0,0,0,del 11 al 17 de junio
AAM674,17/06/2018,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.163333333,0,0,0,0,0,0,0,0,22,0,0,0,0,0.166666667,0,0,0,0,del 11 al 17 de junio
AAM674,11/06/2018,0,10,0,0,0,0,401.7,9,0,0,0,0,0,0,0,12.03555556,1,0,0,0,90.3,0,0,0,738,0,0,0,1,12.08333333,0,0,0,52.3,del 11 al 17 de junio
AAM674,12/06/2018,0,10,0,0,0,0,1.1,10,0,0,0,0,0,0,0,2.905833333,0,0,0,0,54.7,0,0,0,197,0,0,0,0,2.95,0,0,0,24.3,del 11 al 17 de junio
AAM674,13/06/2018,0,7,0,0,0,0,589.5,8,0,0,0,0,0,0,0,13.76888889,2,0,0,0,106.3,0,0,0,840,0,0,0,2,13.8,0,0,0,50.3,del 11 al 17 de junio
AAM674,14/06/2018,0,3,0,0,0,0,253.6,2,0,0,0,0,0,0,0,5.637777778,1,0,0,0,97.6,0,0,0,347,0,0,0,1,5.666666667,0,0,0,60.8,del 11 al 17 de junio
AAM674,15/06/2018,0,3,0,0,0,0,105.1,3,0,0,0,0,0,0,0,7.539166667,1,0,0,0,94.9,0,0,0,461,0,0,0,1,7.55,0,0,0,50.2,del 11 al 17 de junio
AAM674,16/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,del 11 al 17 de junio
AAM674,17/06/2018,0,3,0,0,0,0,128.8,3,0,0,0,0,0,0,0,5.455277778,2,0,0,0,95,0,0,0,338,0,0,0,2,5.466666667,0,0,0,48.8,del 11 al 17 de junio
AAM674,11/06/2018,0,4,0,49,0,53,0,3,0,0,0,0,0,0,0,0.02,0,0,0,0,66.2,0,0,0,24,0,0,0,0,2.2,0,0,0,66.2,del 11 al 17 de junio
AAM674,12/06/2018,0,163,0,58,0,59,309.3,163,0,0,0,0,0,0,0,3.703333333,0,0,0,0,88.8,2,0,0,421,0,0,0,0,16.25,0,0,0,48.8,del 11 al 17 de junio
AAM674,13/06/2018,0,96,0,319,0,320,46.9,96,0,0,0,0,0,0,0,2.488055556,0,0,0,0,65.6,3,0,0,288,0,0,0,0,2.5,0,0,0,28.6,del 11 al 17 de junio
AAM674,14/06/2018,0,2,0,624,0,622,0,2,0,0,0,0,0,0,0,0.1675,0,0,0,0,0,0,0,1,108,0,0,0,0,0.166666667,0,0,0,0,del 11 al 17 de junio
AAM674,15/06/2018,0,8,0,349,0,348,8.8,8,0,0,0,0,0,0,0,0.934444444,0,0,0,0,64.7,0,0,0,72,0,0,0,0,20.68333333,0,0,0,24.5,del 11 al 17 de junio
AAM674,16/06/2018,0,6,0,185,0,184,22.9,6,0,0,0,0,0,0,0,1.117777778,0,0,0,0,56.5,0,0,0,84,0,0,0,0,1.133333333,0,0,0,34.4,del 11 al 17 de junio
AAM674,17/06/2018,0,3,0,627,0,627,6.9,3,0,0,0,0,0,0,0,0.373611111,0,0,0,0,55.3,0,0,0,35,0,0,0,0,0.366666667,0,0,0,34.1,del 11 al 17 de junio
AAM675,11/06/2018,0,28,0,5,0,5,110,28,0,0,0,0,0,0,0,4.631388889,0,0,0,0,82.1,0,0,0,320,0,0,0,0,4.65,0,0,0,39.5,del 11 al 17 de junio
