Placas - ALIAS,Placa,Fecha,Aceleracion Fuerte,Acelerada rango alto,Acelerada rango medio,Acelerada rango vel bajo,Alarma Perdida Combustible,apagado del vehiculo,Apertura Puerta Carga,Autoreporte,Autorreporte Satelital,Cierre Puerta Carga,Control de audio,Desenganche,Distancia Calculada (Km),Distancia Recorrida (Km),encendido del vehiculo,Enganche,Estado antena gps,Exceso de velocidad,Exceso de Velocidad Zona Equipo,Exceso de Velocidad Zonas y Rutas,Falla Sensor Combustible,Fallo de bateria backup,Fallo de Bateria Principal,Fin carga de bateria,Fin Exceso de Velocidad,Frenada Fuerte,Frenada rango alto,Frenada rango de vel bajo,Frenada rango medio,Fuera del rango de velocidad,GPS FIX,GSM GPS Info,Horometro,Ingreso a,Inicio carga bateria,Interrogacion posicion,Interrogacion posicion Llamada,Interrogacion satelital,Lectura por Distancia o Tiempo,Maxima Velocidad,Mensaje Satelital,Mensaje SkyTrack,Movimiento Ilegal,Nivel bajo de bateria,Panico,Paquete satelital,Por tiempo de lectura,Pta cabina,Puerta carga abierta,Puerta carga cerrada,Salida de,Sensor de Temperatura dentro del Rango temp1,Sensor de Temperatura dentro del Rango temp2,Sobrepaso Inferior temp1,Sobrepaso Inferior temp2,Sobrepaso Superior temp1,Sobrepaso Superior temp2,Tiempo de Actividad,Tiempo en Exceso de velocidad,Tiempo fuera del rango de velocidad,Tiempo Ralenti,Velocidad Promedio,Mins. Fuera de Limite
JWF499,JWF499,24/04/2018,0,0,0,0,0,20,0,2,0,0,0,0,0,62.06,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.016666667,0,0,0,20.7,0
JWF499,JWF499,25/04/2018,0,0,0,0,0,23,0,3,0,0,0,0,0,67.41,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,30.8,0
JWF499,JWF499,26/04/2018,0,0,0,0,0,16,0,2,0,0,0,0,0,31.44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81666667,0,0,0,21,0
JWF499,JWF499,27/04/2018,0,0,0,0,0,19,0,2,0,0,0,0,0,42.15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.016666667,0,0,0,22.9,0
JWF499,JWF499,28/04/2018,0,0,0,0,0,23,0,4,0,0,0,0,0,103.6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.466666667,0,0,0,32.7,0
JWF499,JWF499,29/04/2018,0,0,0,0,0,7,0,6,0,0,0,0,0,0.81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,11.6,0
JWF499,JWF499,30/04/2018,0,0,0,0,0,19,0,2,0,0,0,0,0,32.6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,16.8,0
JWF499,JWF499,01/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWF499,JWF499,02/05/2018,0,0,0,0,0,29,0,0,0,0,0,0,0,88.82,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83333333,0,0,0,24.9,0
JWF499,JWF499,03/05/2018,0,0,0,0,0,28,0,3,0,0,0,0,0,99.71,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,34.8,0
JWF499,JWF499,04/05/2018,0,0,0,0,0,23,0,3,0,0,0,0,0,34.91,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.85,0,0,0,21,0
JWF500,JWF500,05/04/2018,0,0,0,0,0,40,0,2,0,0,0,0,0,73.81,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,5.883333333,0,0,0,21.6,0
JWF500,JWF500,06/04/2018,0,0,0,0,0,31,0,2,0,0,0,0,0,46.4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,3.633333333,0,0,0,22.5,0
JWF500,JWF500,07/04/2018,0,0,0,0,0,16,0,3,0,0,0,0,0,32.04,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,51.8,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2.416666667,0,0,0,27.2,0
JWF500,JWF500,08/04/2018,0,0,0,0,0,1,0,7,0,0,0,0,0,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.1,0,0,0,10.6,0
JWF500,JWF500,09/04/2018,0,0,0,0,0,33,0,3,0,0,0,0,0,49.2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,51.8,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,3.25,0,0,0,23.7,0
JWF500,JWF500,10/04/2018,0,0,0,0,0,22,0,3,0,0,0,0,0,135.1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5.05,0,0,0,38.4,0
JWF500,JWF500,11/04/2018,0,0,0,0,0,33,0,2,0,0,0,0,0,66.34,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,66.6,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,4.266666667,0,0,0,24.9,0
JWF500,JWF500,12/04/2018,0,0,0,0,0,25,0,1,0,0,0,0,0,32.32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2.783333333,0,0,0,23.6,0
JWF500,JWF500,13/04/2018,0,0,0,0,0,22,0,3,0,0,0,0,0,24.14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1.9,0,0,0,21,0
JWF500,JWF500,14/04/2018,0,0,0,0,0,1,0,7,0,0,0,0,0,3.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.316666667,0,0,0,13.5,0
JWF500,JWF500,15/04/2018,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWF500,JWF500,16/04/2018,0,0,0,0,0,19,0,3,0,0,0,0,0,113.69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,4.6,0,0,0,35.1,0
JWF500,JWF500,17/04/2018,0,0,0,0,0,30,0,2,0,0,0,0,0,42.9,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,3.183333333,0,0,0,20.7,0
JWF500,JWF500,18/04/2018,0,0,0,0,0,26,0,4,0,0,0,0,0,67.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3.05,0,0,0,32.2,0
JWF500,JWF500,19/04/2018,0,0,0,0,0,37,0,2,0,0,0,0,0,67.59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,3.916666667,0,0,0,25.3,0
JWF500,JWF500,20/04/2018,0,0,0,0,0,18,0,4,0,0,0,0,0,27.72,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,51.8,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,2.25,0,0,0,21.5,0
JWF500,JWF500,21/04/2018,0,0,0,0,0,25,0,3,0,0,0,0,0,26.06,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,2.35,0,0,0,21.1,0
JWF500,JWF500,22/04/2018,0,0,0,0,0,7,0,6,0,0,0,0,0,1.56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.2,0,0,0,13.7,0
JWF500,JWF500,23/04/2018,0,0,0,0,0,29,0,3,0,0,0,0,0,41.83,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,48.1,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,4.5,0,0,0,19.3,0
JWF500,JWF500,24/04/2018,0,0,0,0,0,20,0,4,0,0,0,0,0,21.55,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,46.2,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,2.75,0,0,0,23.5,0
JWF500,JWF500,25/04/2018,0,0,0,0,0,33,0,2,0,0,0,0,0,68.24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,4.833333333,0,0,0,25.8,0
JWF500,JWF500,26/04/2018,0,0,0,0,0,8,0,5,0,0,0,0,0,25.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1.366666667,0,0,0,25.1,0
JWF500,JWF500,27/04/2018,0,0,0,0,0,37,0,1,0,0,0,0,0,72.92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,4.6,0,0,0,25,0
JWF500,JWF500,28/04/2018,0,0,0,0,0,10,0,4,0,0,0,0,0,22.36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,48.1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1.133333333,0,0,0,28.7,0
JWF500,JWF500,29/04/2018,0,0,0,0,0,6,0,8,0,0,0,0,0,1.81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27.8,0,0,0,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0.533333333,0,0,0,13.6,0
JWF500,JWF500,30/04/2018,0,0,0,0,0,22,0,4,0,0,0,0,0,57.81,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,57.4,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,2.633333333,0,0,0,28.3,0
JWF500,JWF500,01/05/2018,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JWF500,JWF500,02/05/2018,0,0,0,0,0,18,0,3,0,0,0,0,0,92.83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,4.3,0,0,0,31.8,0
JWF500,JWF500,03/05/2018,0,0,0,0,0,2,0,7,0,0,0,0,0,0.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,7.4,0
JWF500,JWF500,04/05/2018,0,0,0,0,0,15,0,4,0,0,0,0,0,106.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,4.966666667,0,0,0,32.8,0
KUN878,KUN878,05/04/2018,3,0,0,0,5,11,0,0,0,0,0,0,0,377.4,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13.02694444,0,0,0,0,0,0,155.7,0,0,0,0,1,0,187,0,0,0,0,0,0,0,0,0,0,13.06666667,0,0,0.15,42.7,0
KUN878,KUN878,06/04/2018,1,0,0,0,2,12,0,0,0,0,0,0,0,141.2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.851666667,0,0,0,0,0,0,58,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0.316666667,26.1,0
KUN878,KUN878,07/04/2018,1,0,0,0,5,8,0,0,0,0,0,0,0,355,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85361111,0,0,0,0,0,0,85.4,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,15.03333333,0,0,0.016666667,35.3,0
KUN878,KUN878,08/04/2018,0,0,0,0,0,7,0,0,0,0,0,0,0,40.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053611111,0,0,0,0,0,0,82.5,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,7.466666667,0,0,0,51.5,0
KUN878,KUN878,09/04/2018,0,0,0,0,0,32,0,0,0,0,0,0,0,0.1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661111111,0,0,0,0,0,0,0,0,0,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0.233333333,0,0
KUN878,KUN878,10/04/2018,0,0,0,0,0,17,0,0,0,0,0,0,0,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303611111,0,0,0,0,0,0,0,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.15,0,0
KUN878,KUN878,11/04/2018,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739722222,0,0,0,0,0,0,22.7,0,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0.733333333,0,0,0.05,22.7,0
KUN878,KUN878,12/04/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002222222,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,13/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,14/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,15/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,16/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,17/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,18/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,19/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13.31666667,0,0,0,0,0
KUN878,KUN878,20/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98333333,0,0,0,0,0
KUN878,KUN878,21/04/2018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,10.98333333,0,0,0,0,0
KUN878,KUN878,22/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,23/04/2018,0,0,0,0,0,2,0,0,0,0,0,0,0,8.8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.931944444,0,0,0,0,0,0,48.4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0.933333333,0,0,0,33.4,0
KUN878,KUN878,24/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN878,KUN878,25/04/2018,2,0,0,0,0,7,0,0,0,0,0,0,0,15.5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.546666667,0,0,0,0,0,0,108.2,0,0,1,0,0,0,65,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0.383333333,34.8,0
KUN878,KUN878,26/04/2018,1,0,0,0,0,13,0,0,0,0,0,0,0,312.1,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12.06416667,0,0,0,0,0,0,119.7,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0.133333333,34.7,0
KUN878,KUN878,27/04/2018,0,0,0,0,1,8,0,0,0,0,0,0,0,235.9,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5.398055556,0,0,0,0,0,0,74.8,0,0,1,0,0,0,98,0,0,0,0,0,0,0,0,0,0,5.416666667,0,0,0,51.9,0
KUN878,KUN878,28/04/2018,1,0,0,0,4,9,0,0,0,0,0,0,0,413.8,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13.6625,0,0,0,0,0,0,130.5,0,0,5,0,0,0,196,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0.5,42.3,0
KUN878,KUN878,29/04/2018,0,0,0,0,0,5,0,0,0,0,0,0,0,1.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223333333,0,0,0,0,0,0,0,0,0,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1.233333333,0,0,0.016666667,0,0
KUN878,KUN878,30/04/2018,0,0,0,0,0,6,0,0,0,0,0,0,0,3.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166944444,0,0,0,0,0,0,12,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1.183333333,0,0,0,10.3,0
KUN878,KUN878,01/05/2018,2,0,0,0,3,11,0,0,0,0,0,0,0,406.9,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12.56222222,0,0,0,0,0,0,100.7,0,0,5,0,0,0,185,0,0,0,0,0,0,0,0,0,0,12.63333333,0,0,0.1,42,0
KUN878,KUN878,02/05/2018,0,0,0,0,1,6,0,0,0,0,0,0,0,46.7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.684722222,0,0,0,0,0,0,46.5,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,2.716666667,0,0,0,25.4,0
KUN878,KUN878,03/05/2018,0,0,0,0,1,9,0,0,0,0,0,0,0,16.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.233055556,0,0,0,0,0,0,47.3,0,0,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,23.4,0
KUN878,KUN878,04/05/2018,0,0,0,0,2,4,0,0,0,0,0,0,0,221.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31666667,0,0,0,0,0,0,65.9,0,0,3,0,0,0,148,0,0,0,0,0,0,0,0,0,0,10.31666667,0,0,0.033333333,31.7,0
KUN879,KUN879,05/04/2018,0,0,0,0,0,16,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.531944444,0,0,0,0,0,0,45.4,0,0,6,0,0,0,154,0,0,0,0,0,0,0,0,0,0,3.95,0,0,0.733333333,20.6,0
KUN879,KUN879,06/04/2018,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428888889,0,0,0,0,0,0,0,0,0,3,0,1,0,45,0,0,0,0,0,0,0,0,0,0,6.116666667,0,0,0,0,0
KUN879,KUN879,07/04/2018,0,0,0,0,1,9,0,0,0,0,0,0,0,15.7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333,0,0,0,0,0,0,62.8,0,0,9,0,0,0,104,0,0,0,0,0,0,0,0,0,0,9.016666667,0,0,0.05,32.6,0
KUN879,KUN879,08/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN879,KUN879,09/04/2018,0,0,0,0,1,9,0,0,0,0,0,0,0,36.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.321388889,0,0,0,0,0,0,68.3,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,2.333333333,0,0,0.116666667,35,0
KUN879,KUN879,10/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUN879,KUN879,11/04/2018,0,0,0,0,0,6,0,0,0,0,0,0,0,3.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398888889,0,0,0,0,0,0,38.6,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,12.1,0
KUN879,KUN879,12/04/2018,0,0,0,0,6,42,0,0,0,0,0,0,0,410.2,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.17388889,0,0,0,0,0,0,74.9,0,0,1,0,0,0,412,0,0,0,0,0,0,0,0,0,0,11.23333333,0,0,0.016666667,49,0
KUN879,KUN879,13/04/2018,0,0,0,0,1,22,0,0,0,0,0,0,0,26.8,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.461388889,0,0,0,0,0,0,47.2,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,3.483333333,0,0,0,21.1,0
KUN879,KUN879,14/04/2018,0,0,0,0,2,18,0,0,0,0,0,0,0,89.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330277778,0,0,0,0,0,0,63.6,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,4.366666667,0,0,0,35.4,0
KUN879,KUN879,15/04/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3575,0,0,0,0,0,0,0,0,0,10,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0
KUN879,KUN879,16/04/2018,0,0,0,0,0,25,0,0,0,0,0,0,0,23.9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125555556,0,0,0,0,0,0,48.3,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,3.166666667,0,0,0,21.9,0
KUN879,KUN879,17/04/2018,0,0,0,0,3,18,0,0,0,0,0,0,0,429.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10.57722222,0,0,0,0,0,0,82.3,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,10.68333333,0,0.1,0,54.2,6
KUN879,KUN879,18/04/2018,0,0,0,0,2,15,0,0,0,0,0,0,0,228.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.671111111,0,0,0,0,0,0,74.5,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,6.466666667,0,0,0,47.2,0
KUN879,KUN879,19/04/2018,0,0,0,0,1,12,0,0,0,0,0,0,0,230.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.237777778,0,0,0,0,0,0,82.4,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,6.266666667,0,0,0,47.8,0
KUN879,KUN879,20/04/2018,0,0,0,0,5,21,0,0,0,0,0,0,0,399.1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,11.15166667,0,0,0,0,0,0,85.5,0,0,5,0,0,0,380,0,0,0,0,0,0,0,0,0,0,11.2,0,0.016666667,0.066666667,55.2,1
