"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales"
"Golden Popsicles","Super Savers","Food","false","Cash Register Handout",1,4,7151,11.85
"Golden Turkey TV Dinner","'No Promotion","Food","true","No Media",0,0,0,346.04
"Golden Turkey TV Dinner","Bag Stuffers","Food","true","In-Store Coupon",1,3,11589,8.44
"Golden Turkey TV Dinner","Cash Register Lottery","Food","true","In-Store Coupon",1,29,9578,6.33
"Golden Turkey TV Dinner","Dollar Days","Food","true","Daily Paper Radio",1,3,13881,6.33
"Golden Turkey TV Dinner","Double Down Sale","Food","true","Street Handout",1,2,9085,6.33
"Golden Turkey TV Dinner","Green Light Days","Food","true","Daily Paper",1,2,6627,8.44
"Golden Turkey TV Dinner","One Day Sale","Food","true","In-Store Coupon",1,2,9307,6.33
"Golden Turkey TV Dinner","Price Savers","Food","true","Product Attachment",1,3,6227,4.22
"Golden Turkey TV Dinner","Price Savers","Food","true","Sunday Paper Radio",1,1,11170,8.44
"Golden Turkey TV Dinner","Sales Galore","Food","true","Bulk Mail",1,4,14245,8.44
"Golden Turkey TV Dinner","Saving Days","Food","true","Daily Paper Radio",1,2,11836,10.55
"Golden Turkey TV Dinner","Shelf Emptiers","Food","true","Daily Paper Radio TV",1,3,10789,12.66
"Golden Turkey TV Dinner","Tip Top Savings","Food","true","Daily Paper Radio TV",1,4,5490,8.44
"Golden Turkey TV Dinner","Two Day Sale","Food","true","Daily Paper Radio",1,4,11252,6.33
"Golden Turkey TV Dinner","You Save Days","Food","true","Bulk Mail",1,4,13181,4.22
"Golden Turkey TV Dinner","You Save Days","Food","true","TV",1,2,10822,6.33
"Golden Waffles","'No Promotion","Food","false","No Media",0,0,0,105.49
"Golden Waffles","Cash Register Lottery","Food","false","In-Store Coupon",1,29,9578,3.08
"Golden Waffles","Double Your Savings","Food","false","Radio",1,2,9443,3.08
"Golden Waffles","High Roller Savings","Food","false","Daily Paper",1,4,10184,6.16
"Golden Waffles","Mystery Sale","Food","false","In-Store Coupon",1,2,13161,2.31
"Golden Waffles","Price Cutters","Food","false","Cash Register Handout",1,3,14552,3.08
"Golden Waffles","Price Cutters","Food","false","Radio",1,2,13399,0.77
"Golden Waffles","Price Destroyers","Food","false","Daily Paper Radio TV",1,3,5827,3.85
"Golden Waffles","Sales Days","Food","false","Daily Paper Radio TV",1,3,9771,2.31
"Golden Waffles","Sales Galore","Food","false","Product Attachment",1,3,14908,2.31
"Golden Waffles","Savings Galore","Food","false","Sunday Paper Radio TV",1,1,6165,1.54
"Golden Waffles","Shelf Clearing Days","Food","false","Radio",1,3,9977,3.08
"Golden Waffles","Super Duper Savers","Food","false","Daily Paper",1,1,10091,5.39
"Golden Waffles","Super Savers","Food","false","Cash Register Handout",1,4,7151,4.62
"Golden Waffles","Super Wallet Savers","Food","false","Cash Register Handout",1,2,14019,2.31
"Golden Waffles","Three for One","Food","false","Product Attachment",1,3,12247,1.54
"Golden Waffles","You Save Days","Food","false","Bulk Mail",1,4,13181,2.31
"Good Chablis Wine","'No Promotion","Drink","false","No Media",0,0,0,352.16
"Good Chablis Wine","Cash Register Lottery","Drink","false","Daily Paper Radio",1,29,5986,11.36
"Good Chablis Wine","High Roller Savings","Drink","false","Daily Paper",1,4,10184,22.72
"Good Chablis Wine","One Day Sale","Drink","false","In-Store Coupon",1,2,9307,14.2
"Good Chablis Wine","Price Savers","Drink","false","Product Attachment",1,3,6227,5.68
"Good Chablis Wine","Price Savers","Drink","false","Sunday Paper Radio",1,1,11170,11.36
"Good Chablis Wine","Shelf Emptiers","Drink","false","Cash Register Handout",1,4,9229,11.36
"Good Chablis Wine","Shelf Emptiers","Drink","false","Daily Paper Radio TV",1,3,10789,8.52
"Good Chablis Wine","Unbeatable Price Savers","Drink","false","Daily Paper Radio TV",1,3,13777,5.68
"Good Chablis Wine","You Save Days","Drink","false","Bulk Mail",1,4,13181,19.88
"Good Chardonnay","'No Promotion","Drink","true","No Media",0,0,0,315.21
"Good Chardonnay","Big Promo","Drink","true","Sunday Paper",1,2,5112,7.11
"Good Chardonnay","Dollar Days","Drink","true","Daily Paper Radio",1,3,13881,9.48
"Good Chardonnay","Green Light Days","Drink","true","Street Handout",1,2,13342,9.48
"Good Chardonnay","High Roller Savings","Drink","true","Daily Paper",1,4,10184,4.74
"Good Chardonnay","Money Savers","Drink","true","Cash Register Handout",1,4,5301,9.48
"Good Chardonnay","Mystery Sale","Drink","true","Sunday Paper Radio",1,3,9700,7.11
"Good Chardonnay","One Day Sale","Drink","true","In-Store Coupon",1,2,9307,7.11
"Good Chardonnay","Pick Your Savings","Drink","true","Sunday Paper",1,3,6725,9.48
"Good Chardonnay","Price Savers","Drink","true","Cash Register Handout",1,3,12820,9.48
"Good Chardonnay","Price Savers","Drink","true","Product Attachment",1,3,6227,7.11
"Good Chardonnay","Save-It Sale","Drink","true","Daily Paper Radio TV",1,3,8937,16.59
"Good Chardonnay","Shelf Clearing Days","Drink","true","Radio",1,3,9977,4.74
"Good Chardonnay","Shelf Emptiers","Drink","true","Daily Paper Radio TV",1,3,10789,7.11
"Good Chardonnay","Super Duper Savers","Drink","true","Cash Register Handout",1,4,12950,4.74
"Good Chardonnay","Super Savers","Drink","true","TV",1,4,11498,2.37
"Good Chardonnay","Three for One","Drink","true","Product Attachment",1,3,12247,9.48
"Good Chardonnay","Three for One","Drink","true","Sunday Paper",1,2,11825,4.74
"Good Chardonnay","Two Day Sale","Drink","true","Sunday Paper",1,3,11205,9.48
"Good Chardonnay Wine","'No Promotion","Drink","false","No Media",0,0,0,176.46
"Good Chardonnay Wine","Dimes Off","Drink","false","Bulk Mail",1,3,8497,3.46
"Good Chardonnay Wine","Free For All","Drink","false","Product Attachment",1,2,12180,1.73
"Good Chardonnay Wine","Green Light Days","Drink","false","Daily Paper",1,2,6627,6.92
"Good Chardonnay Wine","Green Light Special","Drink","false","In-Store Coupon",1,2,12302,3.46
"Good Chardonnay Wine","One Day Sale","Drink","false","In-Store Coupon",1,2,9307,5.19
"Good Chardonnay Wine","Pick Your Savings","Drink","false","Sunday Paper",1,3,6725,5.19
"Good Chardonnay Wine","Price Destroyers","Drink","false","Daily Paper Radio TV",1,3,5827,5.19
"Good Chardonnay Wine","Save-It Sale","Drink","false","Product Attachment",1,3,6025,5.19
"Good Chardonnay Wine","Saving Days","Drink","false","Daily Paper Radio",1,2,11836,6.92
"Good Chardonnay Wine","Shelf Emptiers","Drink","false","Cash Register Handout",1,4,9229,5.19
"Good Chardonnay Wine","Super Wallet Savers","Drink","false","Daily Paper Radio",1,4,10914,3.46
"Good Chardonnay Wine","Two for One","Drink","false","Bulk Mail",1,2,8642,3.46
"Good Chardonnay Wine","Unbeatable Price Savers","Drink","false","Product Attachment",1,4,12436,5.19
"Good Chardonnay Wine","Wallet Savers","Drink","false","Sunday Paper Radio TV",1,4,7995,5.19
"Good Chardonnay Wine","Weekend Markdown","Drink","false","Daily Paper Radio TV",1,3,7524,6.92
"Good Chardonnay Wine","You Save Days","Drink","false","Bulk Mail",1,4,13181,3.46
"Good Imported Beer","'No Promotion","Drink","false","No Media",0,0,0,213.84
"Good Imported Beer","Big Time Discounts","Drink","false","Daily Paper",1,2,8186,3.24
"Good Imported Beer","Price Cutters","Drink","false","Product Attachment",1,4,12920,4.86
"Good Imported Beer","Price Destroyers","Drink","false","TV",1,1,10417,6.48
"Good Imported Beer","Sales Galore","Drink","false","Bulk Mail",1,2,9655,4.86
"Good Imported Beer","Sales Galore","Drink","false","Product Attachment",1,3,14908,6.48
"Good Imported Beer","Saving Days","Drink","false","Daily Paper Radio",1,2,11836,4.86
"Good Imported Beer","Two Day Sale","Drink","false","Sunday Paper",1,3,12688,4.86
"Good Light Beer","'No Promotion","Drink","false","No Media",0,0,0,178.76
"Good Light Beer","Best Savings","Drink","false","Radio",1,4,13141,8.72
"Good Light Beer","Cash Register Lottery","Drink","false","Daily Paper Radio",1,29,5986,4.36
"Good Light Beer","Cash Register Lottery","Drink","false","Daily Paper Radio TV",1,29,5559,4.36
"Good Light Beer","Double Your Savings","Drink","false","Radio",1,2,9443,8.72
"Good Light Beer","Green Light Days","Drink","false","Street Handout",1,2,13342,8.72
"Good Light Beer","High Roller Savings","Drink","false","Daily Paper",1,4,10184,6.54
"Good Light Beer","Price Winners","Drink","false","Street Handout",1,2,6879,8.72
"Good Light Beer","Sales Galore","Drink","false","Product Attachment",1,3,14908,6.54
"Good Light Beer","Saving Days","Drink","false","Daily Paper Radio",1,2,11836,4.36
"Good Light Beer","Super Duper Savers","Drink","false","Daily Paper",1,1,10091,6.54
"Good Light Beer","Weekend Markdown","Drink","false","Street Handout",1,2,5337,4.36
"Good Light Wine","'No Promotion","Drink","false","No Media",0,0,0,78.85
"Good Light Wine","Big Time Savings","Drink","false","Daily Paper Radio TV",1,4,12067,1.66
"Good Light Wine","Cash Register Lottery","Drink","false","Sunday Paper Radio",1,29,12361,4.98
"Good Light Wine","Double Down Sale","Drink","false","Street Handout",1,3,5919,4.15
"Good Light Wine","Free For All","Drink","false","Sunday Paper Radio",1,3,12624,2.49
"Good Light Wine","Go For It","Drink","false","Radio",1,3,12403,3.32
"Good Light Wine","Price Cutters","Drink","false","Cash Register Handout",1,3,14552,2.49
"Good Light Wine","Price Destroyers","Drink","false","Sunday Paper Radio",1,4,11505,1.66
"Good Light Wine","Price Savers","Drink","false","Sunday Paper Radio",1,1,11170,2.49
"Good Light Wine","Price Slashers","Drink","false","Radio",1,3,7698,3.32
"Good Light Wine","Price Smashers","Drink","false","Product Attachment",1,3,13823,2.49
"Good Light Wine","Sales Galore","Drink","false","Product Attachment",1,3,14908,1.66
"Good Light Wine","Saving Days","Drink","false","Daily Paper Radio",1,2,11836,1.66
"Good Light Wine","Shelf Emptiers","Drink","false","Bulk Mail",1,2,11786,3.32
"Good Light Wine","Super Savers","Drink","false","In-Store Coupon",1,4,13466,3.32
"Good Light Wine","Super Savers","Drink","false","Sunday Paper Radio",1,2,6499,4.98
"Good Merlot Wine","'No Promotion","Drink","true","No Media",0,0,0,241.92
"Good Merlot Wine","Bye Bye Baby","Drink","true","Sunday Paper Radio TV",1,3,9528,4.48
"Good Merlot Wine","Bye Bye Baby","Drink","true","TV",1,4,6292,6.72
"Good Merlot Wine","Cash Register Lottery","Drink","true","Daily Paper Radio TV",1,29,5559,4.48
"Good Merlot Wine","Double Down Sale","Drink","true","Daily Paper",1,1,5596,6.72
"Good Merlot Wine","Free For All","Drink","true","Street Handout",1,1,5518,8.96
"Good Merlot Wine","Free For All","Drink","true","Sunday Paper Radio",1,3,12624,6.72
"Good Merlot Wine","Green Light Special","Drink","true","In-Store Coupon",1,2,12302,6.72
"Good Merlot Wine","Super Savers","Drink","true","Cash Register Handout",1,4,7151,6.72
"Good Merlot Wine","Two Day Sale","Drink","true","Daily Paper",1,3,10365,6.72
"Good Merlot Wine","You Save Days","Drink","true","Sunday Paper",1,4,5127,6.72
"Good White Zinfandel Wine","'No Promotion","Drink","true","No Media",0,0,0,453.56
"Good White Zinfandel Wine","Big Time Discounts","Drink","true","Daily Paper",1,2,8186,11.73
"Good White Zinfandel Wine","Dimes Off","Drink","true","Bulk Mail",1,3,8497,3.91
"Good White Zinfandel Wine","Dimes Off","Drink","true","Daily Paper Radio TV",1,2,9647,11.73
"Good White Zinfandel Wine","Dollar Days","Drink","true","Sunday Paper",1,1,14304,11.73
"Good White Zinfandel Wine","High Roller Savings","Drink","true","Daily Paper",1,4,10184,11.73
"Good White Zinfandel Wine","Price Destroyers","Drink","true","TV",1,2,13592,7.82
"Good White Zinfandel Wine","Price Savers","Drink","true","Product Attachment",1,3,6227,11.73
"Good White Zinfandel Wine","Price Smashers","Drink","true","TV",1,2,14524,7.82
"Good White Zinfandel Wine","Save-It Sale","Drink","true","Daily Paper Radio TV",1,3,8937,15.64
"Good White Zinfandel Wine","Saving Days","Drink","true","Daily Paper Radio",1,2,11836,7.82
"Good White Zinfandel Wine","Savings Galore","Drink","true","Street Handout",1,3,13853,11.73
"Good White Zinfandel Wine","Super Savers","Drink","true","Sunday Paper Radio",1,2,6476,11.73
"Good White Zinfandel Wine","Two Day Sale","Drink","true","Sunday Paper",1,3,12688,11.73
"Good White Zinfandel Wine","Unbeatable Price Savers","Drink","true","Daily Paper Radio TV",1,3,13777,11.73
"Good White Zinfandel Wine","You Save Days","Drink","true","Sunday Paper",1,4,5127,7.82
"Good White Zinfandel Wine","You Save Days","Drink","true","TV",1,2,10822,11.73
"Gorilla 1% Milk","'No Promotion","Drink","true","No Media",0,0,0,296.7
"Gorilla 1% Milk","Bye Bye Baby","Drink","true","TV",1,4,6292,9.2
"Gorilla 1% Milk","Dollar Days","Drink","true","Sunday Paper",1,1,14304,16.1
"Gorilla 1% Milk","Price Cutters","Drink","true","Cash Register Handout",1,3,14552,6.9
"Gorilla 1% Milk","Price Destroyers","Drink","true","Sunday Paper Radio",1,4,11505,6.9
"Gorilla 1% Milk","Savings Galore","Drink","true","Street Handout",1,3,13853,9.2
"Gorilla 1% Milk","Super Savers","Drink","true","Sunday Paper Radio",1,2,6476,9.2
"Gorilla 1% Milk","Super Wallet Savers","Drink","true","Cash Register Handout",1,2,14019,4.6
"Gorilla 1% Milk","Two Day Sale","Drink","true","Sunday Paper",1,3,11205,9.2
"Gorilla 2% Milk","'No Promotion","Drink","true","No Media",0,0,0,372.69
"Gorilla 2% Milk","Best Savings","Drink","true","Daily Paper Radio TV",1,4,5382,14.76
"Gorilla 2% Milk","Cash Register Lottery","Drink","true","Daily Paper Radio TV",1,29,5559,11.07
"Gorilla 2% Milk","Price Savers","Drink","true","Daily Paper Radio TV",1,1,9356,11.07
"Gorilla 2% Milk","Price Smashers","Drink","true","Product Attachment",1,3,13823,14.76
"Gorilla 2% Milk","Price Winners","Drink","true","Street Handout",1,2,6879,11.07
"Gorilla 2% Milk","Saving Days","Drink","true","Daily Paper Radio",1,2,11836,14.76
"Gorilla 2% Milk","Super Wallet Savers","Drink","true","Cash Register Handout",1,2,14019,18.45
"Gorilla 2% Milk","Three for One","Drink","true","Product Attachment",1,3,12247,7.38
"Gorilla 2% Milk","Three for One","Drink","true","Sunday Paper",1,2,11825,7.38
"Gorilla 2% Milk","Wallet Savers","Drink","true","Sunday Paper Radio TV",1,4,7995,7.38
"Gorilla Blueberry Yogurt","'No Promotion","Food","true","No Media",0,0,0,84.32
"Gorilla Blueberry Yogurt","Bag Stuffers","Food","true","Daily Paper Radio",1,3,11793,1.36
"Gorilla Blueberry Yogurt","Big Promo","Food","true","Sunday Paper",1,2,5112,2.72
"Gorilla Blueberry Yogurt","Double Down Sale","Food","true","Daily Paper Radio",1,4,6267,2.72
"Gorilla Blueberry Yogurt","Price Cutters","Food","true","Product Attachment",1,4,12920,2.04
"Gorilla Blueberry Yogurt","Price Destroyers","Food","true","TV",1,2,13592,3.4
"Gorilla Blueberry Yogurt","Price Savers","Food","true","Cash Register Handout",1,3,12820,1.36
"Gorilla Blueberry Yogurt","Price Slashers","Food","true","Sunday Paper Radio TV",1,3,10044,1.36
"Gorilla Blueberry Yogurt","Save-It Sale","Food","true","Daily Paper Radio",1,2,6484,2.04
"Gorilla Blueberry Yogurt","Saving Days","Food","true","Daily Paper Radio",1,2,11836,2.04
"Gorilla Blueberry Yogurt","Super Duper Savers","Food","true","Cash Register Handout",1,4,12950,2.04
"Gorilla Blueberry Yogurt","Super Duper Savers","Food","true","Daily Paper",1,1,10091,1.36
"Gorilla Blueberry Yogurt","Tip Top Savings","Food","true","Daily Paper Radio TV",1,4,5490,1.36
"Gorilla Blueberry Yogurt","Unbeatable Price Savers","Food","true","Daily Paper Radio TV",1,3,13777,2.72
"Gorilla Buttermilk","'No Promotion","Drink","true","No Media",0,0,0,187.74
"Gorilla Buttermilk","Dimes Off","Drink","true","Daily Paper Radio TV",1,2,9647,5.96
"Gorilla Buttermilk","High Roller Savings","Drink","true","Daily Paper",1,4,10184,11.92
"Gorilla Buttermilk","One Day Sale","Drink","true","Daily Paper Radio TV",1,1,11729,5.96
"Gorilla Buttermilk","Pick Your Savings","Drink","true","Sunday Paper",1,3,6725,4.47
"Gorilla Buttermilk","Price Savers","Drink","true","Product Attachment",1,3,6227,8.94
"Gorilla Buttermilk","Price Savers","Drink","true","Street Handout",1,2,11513,4.47
"Gorilla Buttermilk","Price Smashers","Drink","true","TV",1,2,14524,1.49
"Gorilla Buttermilk","Sales Days","Drink","true","Daily Paper Radio TV",1,3,9771,4.47
"Gorilla Buttermilk","Save-It Sale","Drink","true","Daily Paper Radio TV",1,3,8937,4.47
"Gorilla Buttermilk","Shelf Clearing Days","Drink","true","Radio",1,3,9977,4.47
"Gorilla Buttermilk","Super Duper Savers","Drink","true","Cash Register Handout",1,4,12950,5.96
"Gorilla Buttermilk","Super Savers","Drink","true","Sunday Paper Radio",1,2,6499,4.47
"Gorilla Buttermilk","Super Wallet Savers","Drink","true","Cash Register Handout",1,2,14019,4.47
"Gorilla Cheese Spread","'No Promotion","Food","true","No Media",0,0,0,413.4
"Gorilla Cheese Spread","Best Savings","Food","true","Street Handout",1,4,11401,12.72
"Gorilla Cheese Spread","Big Promo","Food","true","Cash Register Handout",1,2,12388,9.54
"Gorilla Cheese Spread","Big Promo","Food","true","Sunday Paper",1,2,5112,12.72
"Gorilla Cheese Spread","Cash Register Lottery","Food","true","Daily Paper Radio",1,29,5986,12.72
"Gorilla Cheese Spread","Cash Register Lottery","Food","true","Daily Paper Radio TV",1,29,5559,9.54
"Gorilla Cheese Spread","Free For All","Food","true","Sunday Paper Radio",1,3,12624,9.54
"Gorilla Cheese Spread","Green Light Days","Food","true","Street Handout",1,2,13342,6.36
"Gorilla Cheese Spread","Price Cutters","Food","true","Cash Register Handout",1,3,14552,19.08
"Gorilla Cheese Spread","Price Savers","Food","true","Sunday Paper Radio",1,1,11170,6.36
"Gorilla Cheese Spread","Price Winners","Food","true","Cash Register Handout",1,3,9521,12.72
"Gorilla Cheese Spread","Sales Galore","Food","true","Daily Paper Radio",1,2,10903,6.36
"Gorilla Cheese Spread","Save-It Sale","Food","true","Daily Paper Radio TV",1,3,8937,12.72
"Gorilla Cheese Spread","Save-It Sale","Food","true","Product Attachment",1,3,6025,9.54
"Gorilla Cheese Spread","Savings Galore","Food","true","Street Handout",1,3,13853,6.36
"Gorilla Cheese Spread","Super Savers","Food","true","Sunday Paper Radio",1,2,6476,6.36
"Gorilla Cheese Spread","Unbeatable Price Savers","Food","true","Daily Paper Radio TV",1,3,13777,9.54
"Gorilla Chocolate Milk","'No Promotion","Drink","true","No Media",0,0,0,170.52
"Gorilla Chocolate Milk","Cash Register Lottery","Drink","true","Daily Paper Radio",1,29,5986,7.35
"Gorilla Chocolate Milk","Dimes Off","Drink","true","Daily Paper Radio TV",1,2,9647,5.88
"Gorilla Chocolate Milk","Double Down Sale","Drink","true","Daily Paper",1,1,5596,5.88
"Gorilla Chocolate Milk","Double Your Savings","Drink","true","Radio",1,3,13989,8.82
"Gorilla Chocolate Milk","Super Duper Savers","Drink","true","Cash Register Handout",1,4,12950,2.94
"Gorilla Chocolate Milk","Super Savers","Drink","true","Cash Register Handout",1,4,7151,5.88
"Gorilla Chocolate Milk","Super Savers","Drink","true","TV",1,4,11498,1.47
"Gorilla Chocolate Milk","Three for One","Drink","true","Product Attachment",1,3,12247,4.41
"Gorilla Chocolate Milk","Two Day Sale","Drink","true","Daily Paper Radio",1,4,11252,4.41
"Gorilla Chocolate Milk","Unbeatable Price Savers","Drink","true","Daily Paper Radio TV",1,3,13777,4.41
"Gorilla Havarti Cheese","'No Promotion","Food","true","No Media",0,0,0,320.64
"Gorilla Havarti Cheese","Best Savings","Food","true","Daily Paper Radio TV",1,4,5382,13.36
"Gorilla Havarti Cheese","Big Promo","Food","true","Cash Register Handout",1,2,12388,10.02
"Gorilla Havarti Cheese","Big Time Discounts","Food","true","Daily Paper",1,2,8186,13.36
"Gorilla Havarti Cheese","Cash Register Lottery","Food","true","Daily Paper Radio",1,29,5986,6.68
"Gorilla Havarti Cheese","High Roller Savings","Food","true","Daily Paper",1,4,10184,10.02
"Gorilla Havarti Cheese","Price Cutters","Food","true","Product Attachment",1,4,12920,6.68
"Gorilla Havarti Cheese","Sales Days","Food","true","TV",1,3,8103,13.36
"Gorilla Havarti Cheese","Save-It Sale","Food","true","Product Attachment",1,3,6025,10.02
"Gorilla Havarti Cheese","Savings Galore","Food","true","Street Handout",1,3,13853,10.02
"Gorilla Havarti Cheese","Shelf Emptiers","Food","true","Cash Register Handout",1,4,9229,10.02
"Gorilla Havarti Cheese","Super Duper Savers","Food","true","Daily Paper",1,1,9100,13.36
"Gorilla Havarti Cheese","Three for One","Food","true","Product Attachment",1,3,12247,6.68
"Gorilla Havarti Cheese","Wallet Savers","Food","true","Sunday Paper Radio TV",1,4,7995,20.04
"Gorilla Head Cheese","'No Promotion","Food","false","No Media",0,0,0,350.72
"Gorilla Head Cheese","Best Savings","Food","false","Radio",1,4,13141,5.48
"Gorilla Head Cheese","Cash Register Lottery","Food","false","Daily Paper Radio",1,29,5986,8.22
"Gorilla Head Cheese","Cash Register Lottery","Food","false","Sunday Paper Radio",1,29,12361,8.22
"Gorilla Head Cheese","Dimes Off","Food","false","Daily Paper Radio TV",1,2,9647,8.22
"Gorilla Head Cheese","Free For All","Food","false","Street Handout",1,1,5518,8.22
"Gorilla Head Cheese","High Roller Savings","Food","false","Daily Paper",1,4,10184,10.96
"Gorilla Head Cheese","Price Winners","Food","false","Cash Register Handout",1,3,9521,5.48
"Gorilla Head Cheese","Price Winners","Food","false","Street Handout",1,2,6879,8.22
"Gorilla Head Cheese","Sales Galore","Food","false","Bulk Mail",1,2,9655,8.22
"Gorilla Head Cheese","Save-It Sale","Food","false","Daily Paper Radio",1,2,6484,8.22
"Gorilla Head Cheese","Three for One","Food","false","Cash Register Handout",1,1,13643,2.74
"Gorilla Head Cheese","Unbeatable Price Savers","Food","false","Product Attachment",1,4,12436,8.22
"Gorilla Jack Cheese","'No Promotion","Food","true","No Media",0,0,0,554.13
"Gorilla Jack Cheese","Bye Bye Baby","Food","true","TV",1,4,6292,7.86
"Gorilla Jack Cheese","Dimes Off","Food","true","Daily Paper Radio TV",1,2,9647,23.58
"Gorilla Jack Cheese","Free For All","Food","true","Street Handout",1,1,5518,11.79
"Gorilla Jack Cheese","Money Savers","Food","true","Cash Register Handout",1,4,5301,11.79
"Gorilla Jack Cheese","One Day Sale","Food","true","In-Store Coupon",1,2,9307,11.79
"Gorilla Jack Cheese","Sales Days","Food","true","Daily Paper Radio TV",1,3,9771,7.86
"Gorilla Jack Cheese","Sales Days","Food","true","TV",1,3,8103,15.72
"Gorilla Jack Cheese","Super Duper Savers","Food","true","Daily Paper",1,1,10091,11.79
"Gorilla Jack Cheese","Super Savers","Food","true","Sunday Paper Radio",1,2,6499,11.79
"Gorilla Jack Cheese","You Save Days","Food","true","TV",1,2,10822,15.72
"Gorilla Large Curd Cottage Cheese","'No Promotion","Food","true","No Media",0,0,0,367.04
"Gorilla Large Curd Cottage Cheese","Bag Stuffers","Food","true","Product Attachment",1,4,8262,8.88
"Gorilla Large Curd Cottage Cheese","Bye Bye Baby","Food","true","TV",1,4,6292,23.68
"Gorilla Large Curd Cottage Cheese","Double Down Sale","Food","true","Street Handout",1,3,5919,11.84
"Gorilla Large Curd Cottage Cheese","Free For All","Food","true","Sunday Paper Radio",1,3,12624,11.84
"Gorilla Large Curd Cottage Cheese","One Day Sale","Food","true","Daily Paper Radio TV",1,1,11729,8.88
"Gorilla Large Curd Cottage Cheese","Pick Your Savings","Food","true","Sunday Paper",1,3,6725,8.88
"Gorilla Large Curd Cottage Cheese","Price Savers","Food","true","Product Attachment",1,3,6227,8.88
"Gorilla Large Curd Cottage Cheese","Sales Galore","Food","true","Product Attachment",1,3,14908,11.84
"Gorilla Large Curd Cottage Cheese","Shelf Emptiers","Food","true","Cash Register Handout",1,4,9229,8.88
"Gorilla Large Curd Cottage Cheese","Shelf Emptiers","Food","true","Daily Paper Radio TV",1,3,10789,11.84
"Gorilla Large Curd Cottage Cheese","Super Savers","Food","true","In-Store Coupon",1,4,13466,5.92
"Gorilla Large Curd Cottage Cheese","Unbeatable Price Savers","Food","true","Product Attachment",1,4,12436,8.88
"Gorilla Low Fat Cottage Cheese","'No Promotion","Food","false","No Media",0,0,0,183.69
"Gorilla Low Fat Cottage Cheese","Big Time Savings","Food","false","Product Attachment",1,2,6973,3.14
"Gorilla Low Fat Cottage Cheese","Go For It","Food","false","Radio",1,3,12403,4.71
"Gorilla Low Fat Cottage Cheese","Price Destroyers","Food","false","Sunday Paper Radio",1,4,11505,6.28
"Gorilla Low Fat Cottage Cheese","Price Savers","Food","false","Cash Register Handout",1,3,12820,3.14
"Gorilla Low Fat Cottage Cheese","Super Duper Savers","Food","false","Daily Paper",1,1,9595.5,9.42
"Gorilla Low Fat Cottage Cheese","Two Day Sale","Food","false","Daily Paper Radio",1,4,11252,4.71
"Gorilla Low Fat Cottage Cheese","Wallet Savers","Food","false","Sunday Paper Radio TV",1,4,7995,4.71
"Gorilla Low Fat Sour Cream","'No Promotion","Food","false","No Media",0,0,0,97.9
"Gorilla Low Fat Sour Cream","Cash Register Lottery","Food","false","Daily Paper Radio",1,29,5986,6.23
"Gorilla Low Fat Sour Cream","Cash Register Lottery","Food","false","Daily Paper Radio TV",1,29,5559,7.12
"Gorilla Low Fat Sour Cream","Dollar Days","Food","false","Daily Paper Radio",1,3,13881,3.56
"Gorilla Low Fat Sour Cream","Double Down Sale","Food","false","Street Handout",1,3,5919,2.67
"Gorilla Low Fat Sour Cream","High Roller Savings","Food","false","Daily Paper",1,4,10184,3.56
"Gorilla Low Fat Sour Cream","Money Savers","Food","false","Cash Register Handout",1,4,5301,2.67
"Gorilla Low Fat Sour Cream","One Day Sale","Food","false","Daily Paper Radio TV",1,1,11729,2.67
"Gorilla Low Fat Sour Cream","Pick Your Savings","Food","false","Sunday Paper",1,3,6725,1.78
"Gorilla Low Fat Sour Cream","Price Destroyers","Food","false","TV",1,2,13592,2.67
"Gorilla Low Fat Sour Cream","Price Savers","Food","false","In-Store Coupon",1,3,8185,1.78
"Gorilla Low Fat Sour Cream","Price Winners","Food","false","Cash Register Handout",1,3,9521,2.67
"Gorilla Low Fat Sour Cream","Save-It Sale","Food","false","Daily Paper Radio TV",1,3,8937,2.67
"Gorilla Low Fat Sour Cream","Saving Days","Food","false","Daily Paper Radio",1,2,11836,2.67
"Gorilla Low Fat Sour Cream","Shelf Emptiers","Food","false","Bulk Mail",1,2,11786,2.67
"Gorilla Low Fat Sour Cream","Shelf Emptiers","Food","false","Daily Paper Radio TV",1,3,10789,2.67
"Gorilla Low Fat Sour Cream","Super Duper Savers","Food","false","Cash Register Handout",1,4,12950,2.67
"Gorilla Low Fat Sour Cream","Super Duper Savers","Food","false","Daily Paper",1,1,9100,2.67
"Gorilla Low Fat Sour Cream","Super Wallet Savers","Food","false","Cash Register Handout",1,2,14019,2.67
"Gorilla Low Fat Sour Cream","Two Day Sale","Food","false","Sunday Paper",1,3,12688,1.78
"Gorilla Low Fat String Cheese","'No Promotion","Food","true","No Media",0,0,0,418.99
"Gorilla Low Fat String Cheese","Big Promo","Food","true","Sunday Paper",1,2,5112,5.86
"Gorilla Low Fat String Cheese","Cash Register Lottery","Food","true","Daily Paper Radio",1,29,5986,5.86
"Gorilla Low Fat String Cheese","Dimes Off","Food","true","Daily Paper Radio TV",1,2,9647,8.79
"Gorilla Low Fat String Cheese","Dollar Days","Food","true","Sunday Paper",1,1,14304,14.65
"Gorilla Low Fat String Cheese","Double Down Sale","Food","true","Daily Paper",1,1,5596,5.86
