product_family,product_department,the_year,country,region,province,sales,cost,unit
Food,"Canned Products",2014,USA,CenterWest,AZ,3357.52,1357.1313,1855
Food,"Canned Products",2014,USA,CenterWest,ID,3358.52,1359.1313,1856
Food,"Canned Products",2014,USA,CenterWest,MT,3377.52,1349.1313,1875
Food,"Canned Products",2014,USA,CenterWest,NM,3357.52,1365.1313,1855
Food,"Canned Products",2014,USA,CenterWest,NV,3362.52,1368.1313,1860
Food,"Canned Products",2014,USA,CenterWest,UT,3354.52,1382.1313,1852
Food,"Canned Products",2014,USA,CenterWest,WY,3361.52,1371.1313,1859
Food,"Canned Products",2014,USA,EastCost,AL,3354.52,1371.1313,1852
Food,"Canned Products",2014,USA,EastCost,CT,3378.52,1352.1313,1876
Food,"Canned Products",2014,USA,EastCost,DE,3369.52,1365.1313,1867
Food,"Canned Products",2014,USA,EastCost,FL,3365.52,1363.1313,1863
Food,"Canned Products",2014,USA,EastCost,GA,3375.52,1370.1313,1873
Food,"Canned Products",2014,USA,EastCost,MA,3359.52,1377.1313,1857
Food,"Canned Products",2014,USA,EastCost,MD,3365.52,1361.1313,1863
Food,"Canned Products",2014,USA,EastCost,ME,3357.52,1392.1313,1855
Food,"Canned Products",2014,USA,EastCost,MS,3352.52,1377.1313,1850
Food,"Canned Products",2014,USA,EastCost,NC,3364.52,1375.1313,1862
Food,"Canned Products",2014,USA,EastCost,NH,3383.52,1362.1313,1881
Food,"Canned Products",2014,USA,EastCost,NJ,3379.52,1343.1313,1877
Food,"Canned Products",2014,USA,EastCost,NY,3353.52,1371.1313,1851
Food,"Canned Products",2014,USA,EastCost,OH,3349.52,1370.1313,1847
Food,"Canned Products",2014,USA,EastCost,PA,3369.52,1355.1313,1867
Food,"Canned Products",2014,USA,EastCost,RI,3361.52,1346.1313,1859
Food,"Canned Products",2014,USA,EastCost,SC,3341.52,1364.1313,1839
Food,"Canned Products",2014,USA,EastCost,TN,3341.52,1340.1313,1839
Food,"Canned Products",2014,USA,EastCost,VA,3370.52,1368.1313,1868
Food,"Canned Products",2014,USA,EastCost,VT,3353.52,1355.1313,1851
Food,"Canned Products",2014,USA,EastCost,WV,3359.52,1334.1313,1857
Food,"Canned Products",2014,USA,WestCoast,CA,3348.52,1369.1313,1846
Food,"Canned Products",2014,USA,WestCoast,OR,3366.52,1373.1313,1864
Food,"Canned Products",2014,USA,WestCoast,WA,3348.52,1366.1313,1846
Food,"Canned Products",2015,USA,Center,AR,6798.83,2753.0224,3799
Food,"Canned Products",2015,USA,Center,CO,6768.83,2782.0224,3769
Food,"Canned Products",2015,USA,Center,IA,6793.83,2771.0224,3794
Food,"Canned Products",2015,USA,Center,IL,6783.83,2779.0224,3784
Food,"Canned Products",2015,USA,Center,IN,6813.83,2757.0224,3814
Food,"Canned Products",2015,USA,Center,KS,6765.83,2770.0224,3766
Food,"Canned Products",2015,USA,Center,KY,6791.83,2770.0224,3792
Food,"Canned Products",2015,USA,Center,LA,6808.83,2747.0224,3809
Food,"Canned Products",2015,USA,Center,MI,6795.83,2793.0224,3796
Food,"Canned Products",2015,USA,Center,MN,6826.83,2758.0224,3827
Food,"Canned Products",2015,USA,Center,MO,6796.83,2770.0224,3797
Food,"Canned Products",2015,USA,Center,ND,6804.83,2765.0224,3805
Food,"Canned Products",2015,USA,Center,NE,6792.83,2769.0224,3793
Food,"Canned Products",2015,USA,Center,OK,6801.83,2785.0224,3802
Food,"Canned Products",2015,USA,Center,SD,6808.83,2752.0224,3809
Food,"Canned Products",2015,USA,Center,TX,6811.83,2769.0224,3812
Food,"Canned Products",2015,USA,Center,WI,6798.83,2767.0224,3799
Food,"Canned Products",2015,USA,CenterWest,AZ,6770.83,2752.0224,3771
Food,"Canned Products",2015,USA,CenterWest,ID,6788.83,2768.0224,3789
Food,"Canned Products",2015,USA,CenterWest,MT,6804.83,2761.0224,3805
Food,"Canned Products",2015,USA,CenterWest,NM,6803.83,2758.0224,3804
Food,"Canned Products",2015,USA,CenterWest,NV,6776.83,2777.0224,3777
Food,"Canned Products",2015,USA,CenterWest,UT,6785.83,2759.0224,3786
Food,"Canned Products",2015,USA,CenterWest,WY,6774.83,2761.0224,3775
Food,"Canned Products",2015,USA,EastCost,AL,6798.83,2775.0224,3799
Food,"Canned Products",2015,USA,EastCost,CT,6807.83,2769.0224,3808
Food,"Canned Products",2015,USA,EastCost,DE,6811.83,2781.0224,3812
Food,"Canned Products",2015,USA,EastCost,FL,6813.83,2758.0224,3814
Food,"Canned Products",2015,USA,EastCost,GA,6793.83,2756.0224,3794
Food,"Canned Products",2015,USA,EastCost,MA,6792.83,2769.0224,3793
Food,"Canned Products",2015,USA,EastCost,MD,6788.83,2773.0224,3789
Food,"Canned Products",2015,USA,EastCost,ME,6815.83,2756.0224,3816
Food,"Canned Products",2015,USA,EastCost,MS,6780.83,2746.0224,3781
Food,"Canned Products",2015,USA,EastCost,NC,6793.83,2763.0224,3794
Food,"Canned Products",2015,USA,EastCost,NH,6801.83,2754.0224,3802
Food,"Canned Products",2015,USA,EastCost,NJ,6816.83,2772.0224,3817
Food,"Canned Products",2015,USA,EastCost,NY,6771.83,2764.0224,3772
Food,"Canned Products",2015,USA,EastCost,OH,6789.83,2753.0224,3790
Food,"Canned Products",2015,USA,EastCost,PA,6783.83,2758.0224,3784
Food,"Canned Products",2015,USA,EastCost,RI,6806.83,2749.0224,3807
Food,"Canned Products",2015,USA,EastCost,SC,6808.83,2761.0224,3809
Food,"Canned Products",2015,USA,EastCost,TN,6784.83,2761.0224,3785
Food,"Canned Products",2015,USA,EastCost,VA,6823.83,2752.0224,3824
Food,"Canned Products",2015,USA,EastCost,VT,6783.83,2749.0224,3784
Food,"Canned Products",2015,USA,EastCost,WV,6789.83,2767.0224,3790
Food,"Canned Products",2015,USA,WestCoast,CA,6798.83,2756.0224,3799
Food,"Canned Products",2015,USA,WestCoast,OR,6810.83,2765.0224,3811
Food,"Canned Products",2015,USA,WestCoast,WA,6785.83,2778.0224,3786
Food,Dairy,2014,USA,Center,AR,30572.849999999995,12265.8509,12949
Food,Dairy,2014,USA,Center,CO,30554.849999999995,12280.8509,12931
Food,Dairy,2014,USA,Center,IA,30557.849999999995,12285.8509,12934
Food,Dairy,2014,USA,Center,IL,30556.849999999995,12266.8509,12933
Food,Dairy,2014,USA,Center,IN,30565.849999999995,12285.8509,12942
Food,Dairy,2014,USA,Center,KS,30559.849999999995,12275.8509,12936
Food,Dairy,2014,USA,Center,KY,30568.849999999995,12265.8509,12945
Food,Dairy,2014,USA,Center,LA,30549.849999999995,12249.8509,12926
Food,Dairy,2014,USA,Center,MI,30566.849999999995,12252.8509,12943
Food,Dairy,2014,USA,Center,MN,30546.849999999995,12291.8509,12923
Food,Dairy,2014,USA,Center,MO,30541.849999999995,12277.8509,12918
Food,Dairy,2014,USA,Center,ND,30566.849999999995,12283.8509,12943
Food,Dairy,2014,USA,Center,NE,30518.849999999995,12284.8509,12895
Food,Dairy,2014,USA,Center,OK,30543.849999999995,12285.8509,12920
Food,Dairy,2014,USA,Center,SD,30557.849999999995,12253.8509,12934
Food,Dairy,2014,USA,Center,TX,30562.849999999995,12275.8509,12939
Food,Dairy,2014,USA,Center,WI,30562.849999999995,12262.8509,12939
Food,Dairy,2014,USA,CenterWest,AZ,30573.849999999995,12275.8509,12950
Food,Dairy,2014,USA,CenterWest,ID,30533.849999999995,12272.8509,12910
Food,Dairy,2014,USA,CenterWest,MT,30545.849999999995,12282.8509,12922
Food,Dairy,2014,USA,CenterWest,NM,30542.849999999995,12265.8509,12919
Food,Dairy,2014,USA,CenterWest,NV,30549.849999999995,12250.8509,12926
Food,Dairy,2014,USA,CenterWest,UT,30563.849999999995,12273.8509,12940
Food,Dairy,2014,USA,CenterWest,WY,30559.849999999995,12269.8509,12936
Food,Dairy,2014,USA,EastCost,AL,30568.849999999995,12277.8509,12945
Food,Dairy,2014,USA,EastCost,CT,30569.849999999995,12295.8509,12946
Food,Dairy,2014,USA,EastCost,DE,30534.849999999995,12287.8509,12911
Food,Dairy,2014,USA,EastCost,FL,30540.849999999995,12282.8509,12917
Food,Dairy,2014,USA,EastCost,GA,30560.849999999995,12293.8509,12937
Food,Dairy,2014,USA,EastCost,MA,30572.849999999995,12264.8509,12949
Food,Dairy,2014,USA,EastCost,MD,30551.849999999995,12284.8509,12928
Food,Dairy,2014,USA,EastCost,ME,30562.849999999995,12234.8509,12939
Food,Dairy,2014,USA,EastCost,MS,30575.849999999995,12304.8509,12952
Food,Dairy,2014,USA,EastCost,NC,30580.849999999995,12265.8509,12957
Food,Dairy,2014,USA,EastCost,NH,30552.849999999995,12267.8509,12929
Food,Dairy,2014,USA,EastCost,NJ,30533.849999999995,12250.8509,12910
Food,Dairy,2014,USA,EastCost,NY,30550.849999999995,12275.8509,12927
Food,Dairy,2014,USA,EastCost,OH,30563.849999999995,12253.8509,12940
Food,Dairy,2014,USA,EastCost,PA,30567.849999999995,12291.8509,12944
Food,Dairy,2014,USA,EastCost,RI,30560.849999999995,12287.8509,12937
Food,Dairy,2014,USA,EastCost,SC,30552.849999999995,12283.8509,12929
Food,Dairy,2014,USA,EastCost,TN,30547.849999999995,12297.8509,12924
Food,Dairy,2014,USA,EastCost,VA,30574.849999999995,12269.8509,12951
Food,Dairy,2014,USA,EastCost,VT,30576.849999999995,12257.8509,12953
Food,Dairy,2014,USA,EastCost,WV,30554.849999999995,12263.8509,12931
Food,Dairy,2014,USA,WestCoast,CA,30542.849999999995,12266.8509,12919
Food,Dairy,2014,USA,WestCoast,OR,30551.849999999995,12288.8509,12928
Food,Dairy,2014,USA,WestCoast,WA,30549.849999999995,12281.8509,12926
Food,Dairy,2015,USA,Center,AR,63340.490000000005,25420.4554,27065
Food,Dairy,2015,USA,Center,CO,63349.490000000005,25391.4554,27074
Food,Dairy,2015,USA,Center,IA,63313.490000000005,25424.4554,27038
Food,Dairy,2015,USA,Center,IL,63353.490000000005,25422.4554,27078
Food,Dairy,2015,USA,Center,IN,63341.490000000005,25424.4554,27066
Food,Dairy,2015,USA,Center,KS,63339.490000000005,25423.4554,27064
Food,Dairy,2015,USA,Center,KY,63337.490000000005,25400.4554,27062
Food,Dairy,2015,USA,Center,LA,63329.490000000005,25416.4554,27054
Food,Dairy,2015,USA,Center,MI,63311.490000000005,25419.4554,27036
Food,Dairy,2015,USA,Center,MN,63354.490000000005,25403.4554,27079
Food,Dairy,2015,USA,Center,MO,63344.490000000005,25414.4554,27069
Food,Dairy,2015,USA,Center,ND,63326.490000000005,25403.4554,27051
Food,Dairy,2015,USA,Center,NE,63324.490000000005,25405.4554,27049
Food,Dairy,2015,USA,Center,OK,63315.490000000005,25395.4554,27040
Food,Dairy,2015,USA,Center,SD,63335.490000000005,25403.4554,27060
Food,Dairy,2015,USA,Center,TX,63333.490000000005,25403.4554,27058
Food,Dairy,2015,USA,Center,WI,63340.490000000005,25398.4554,27065
Food,Dairy,2015,USA,CenterWest,AZ,63349.490000000005,25426.4554,27074
Food,Dairy,2015,USA,CenterWest,ID,63328.490000000005,25386.4554,27053
Food,Dairy,2015,USA,CenterWest,MT,63307.490000000005,25394.4554,27032
Food,Dairy,2015,USA,CenterWest,NM,63346.490000000005,25411.4554,27071
Food,Dairy,2015,USA,CenterWest,NV,63329.490000000005,25399.4554,27054
Food,Dairy,2015,USA,CenterWest,UT,63317.490000000005,25405.4554,27042
Food,Dairy,2015,USA,CenterWest,WY,63341.490000000005,25406.4554,27066
Food,Dairy,2015,USA,EastCost,AL,63336.490000000005,25392.4554,27061
Food,Dairy,2015,USA,EastCost,CT,63327.490000000005,25421.4554,27052
Food,Dairy,2015,USA,EastCost,DE,63350.490000000005,25415.4554,27075
Food,Dairy,2015,USA,EastCost,FL,63333.490000000005,25394.4554,27058
Food,Dairy,2015,USA,EastCost,GA,63353.490000000005,25415.4554,27078
Food,Dairy,2015,USA,EastCost,MA,63348.490000000005,25407.4554,27073
Food,Dairy,2015,USA,EastCost,MD,63334.490000000005,25422.4554,27059
Food,Dairy,2015,USA,EastCost,ME,63317.490000000005,25421.4554,27042
Food,Dairy,2015,USA,EastCost,MS,63337.490000000005,25411.4554,27062
Food,Dairy,2015,USA,EastCost,NC,63335.490000000005,25401.4554,27060
Food,Dairy,2015,USA,EastCost,NH,63327.490000000005,25419.4554,27052
Food,Dairy,2015,USA,EastCost,NJ,63312.490000000005,25405.4554,27037
Food,Dairy,2015,USA,EastCost,NY,63318.490000000005,25402.4554,27043
Food,Dairy,2015,USA,EastCost,OH,63331.490000000005,25391.4554,27056
Food,Dairy,2015,USA,EastCost,PA,63304.490000000005,25414.4554,27029
Food,Dairy,2015,USA,EastCost,RI,63341.490000000005,25420.4554,27066
Food,Dairy,2015,USA,EastCost,SC,63319.490000000005,25400.4554,27044
Food,Dairy,2015,USA,EastCost,TN,63353.490000000005,25411.4554,27078
Food,Dairy,2015,USA,EastCost,VA,63322.490000000005,25404.4554,27047
Food,Dairy,2015,USA,EastCost,VT,63319.490000000005,25414.4554,27044
Food,Dairy,2015,USA,EastCost,WV,63328.490000000005,25400.4554,27053
Food,Dairy,2015,USA,WestCoast,CA,63329.490000000005,25407.4554,27054
Food,Dairy,2015,USA,WestCoast,OR,63350.490000000005,25411.4554,27075
Food,Dairy,2015,USA,WestCoast,WA,63350.490000000005,25407.4554,27075
Food,Deli,2014,USA,Center,AR,25718.379999999997,10304.141800000003,12294
Food,Deli,2014,USA,Center,CO,25766.379999999997,10326.141800000003,12342
Food,Deli,2014,USA,Center,IA,25753.379999999997,10364.141800000003,12329
Food,Deli,2014,USA,Center,IL,25786.38,10325.141800000003,12362
Food,Deli,2014,USA,Center,IN,25789.38,10352.141800000003,12365
Food,Deli,2014,USA,Center,KS,25775.38,10354.141800000003,12351
Food,Deli,2014,USA,Center,KY,25756.38,10360.141800000003,12332
Food,Deli,2014,USA,Center,LA,25752.379999999997,10351.141800000003,12328
Food,Deli,2014,USA,Center,MI,25744.379999999997,10344.141800000003,12320
Food,Deli,2014,USA,Center,MN,25773.38,10354.141800000003,12349
Food,Deli,2014,USA,Center,MO,25771.38,10360.141800000003,12347
Food,Deli,2014,USA,Center,ND,25760.38,10342.141800000003,12336
Food,Deli,2014,USA,Center,NE,25731.379999999997,10339.141800000003,12307
Food,Deli,2014,USA,Center,OK,25738.379999999997,10370.141800000003,12314
Food,Deli,2014,USA,Center,SD,25758.379999999997,10356.141800000003,12334
Food,Deli,2014,USA,Center,TX,25756.379999999997,10354.141800000003,12332
Food,Deli,2014,USA,Center,WI,25760.379999999997,10327.141800000003,12336
Food,Deli,2014,USA,CenterWest,AZ,25754.379999999997,10332.141800000003,12330
Food,Deli,2014,USA,CenterWest,ID,25741.38,10326.141800000003,12317
Food,Deli,2014,USA,CenterWest,MT,25758.38,10368.141800000003,12334
Food,Deli,2014,USA,CenterWest,NM,25768.38,10341.141800000003,12344
Food,Deli,2014,USA,CenterWest,NV,25697.379999999997,10332.141800000003,12273
Food,Deli,2014,USA,CenterWest,UT,25757.379999999997,10320.141800000003,12333
Food,Deli,2014,USA,CenterWest,WY,25777.38,10327.141800000003,12353
Food,Deli,2014,USA,EastCost,AL,25738.38,10325.141800000003,12314
Food,Deli,2014,USA,EastCost,CT,25725.379999999997,10351.141800000003,12301
Food,Deli,2014,USA,EastCost,DE,25742.379999999997,10342.141800000003,12318
Food,Deli,2014,USA,EastCost,FL,25762.38,10330.141800000003,12338
Food,Deli,2014,USA,EastCost,GA,25744.38,10348.141800000003,12320
Food,Deli,2014,USA,EastCost,MA,25770.379999999997,10300.141800000003,12346
Food,Deli,2014,USA,EastCost,MD,25732.379999999997,10357.141800000003,12308
Food,Deli,2014,USA,EastCost,ME,25733.38,10357.141800000003,12309
Food,Deli,2014,USA,EastCost,MS,25752.379999999997,10334.141800000003,12328
Food,Deli,2014,USA,EastCost,NC,25690.379999999997,10353.141800000003,12266
Food,Deli,2014,USA,EastCost,NH,25731.379999999997,10308.141800000003,12307
Food,Deli,2014,USA,EastCost,NJ,25775.38,10300.141800000003,12351
Food,Deli,2014,USA,EastCost,NY,25736.379999999997,10331.141800000003,12312
Food,Deli,2014,USA,EastCost,OH,25769.38,10337.141800000003,12345
Food,Deli,2014,USA,EastCost,PA,25720.379999999997,10345.141800000003,12296
Food,Deli,2014,USA,EastCost,RI,25767.38,10379.141800000003,12343
Food,Deli,2014,USA,EastCost,SC,25750.38,10347.141800000003,12326
Food,Deli,2014,USA,EastCost,TN,25761.379999999997,10328.141800000003,12337
Food,Deli,2014,USA,EastCost,VA,25740.379999999997,10338.141800000003,12316
Food,Deli,2014,USA,EastCost,VT,25796.38,10303.141800000003,12372
Food,Deli,2014,USA,EastCost,WV,25755.379999999997,10361.141800000003,12331
Food,Deli,2014,USA,WestCoast,CA,25759.379999999997,10342.141800000003,12335
Food,Deli,2014,USA,WestCoast,OR,25757.38,10351.141800000003,12333
Food,Deli,2014,USA,WestCoast,WA,25770.38,10346.141800000003,12346
Food,Deli,2015,USA,Center,AR,54358.73,21785.986000000004,25946
Food,Deli,2015,USA,Center,CO,54322.73,21823.986000000004,25910
Food,Deli,2015,USA,Center,IA,54341.73,21821.986000000004,25929
Food,Deli,2015,USA,Center,IL,54357.73,21820.986000000004,25945
Food,Deli,2015,USA,Center,IN,54339.73,21847.986000000004,25927
Food,Deli,2015,USA,Center,KS,54337.73,21816.986000000004,25925
Food,Deli,2015,USA,Center,KY,54368.73,21826.986000000004,25956
Food,Deli,2015,USA,Center,LA,54374.73,21815.986000000004,25962
Food,Deli,2015,USA,Center,MI,54342.73,21840.986000000004,25930
Food,Deli,2015,USA,Center,MN,54337.73,21825.986000000004,25925
Food,Deli,2015,USA,Center,MO,54362.73,21812.986000000004,25950
Food,Deli,2015,USA,Center,ND,54369.73,21854.986000000004,25957
Food,Deli,2015,USA,Center,NE,54361.73,21822.986000000004,25949
Food,Deli,2015,USA,Center,OK,54371.73,21826.986000000004,25959
Food,Deli,2015,USA,Center,SD,54382.73,21827.986000000004,25970
Food,Deli,2015,USA,Center,TX,54365.73,21815.986000000004,25953
Food,Deli,2015,USA,Center,WI,54357.73,21832.986000000004,25945
Food,Deli,2015,USA,CenterWest,AZ,54377.73,21797.986000000004,25965
Food,Deli,2015,USA,CenterWest,ID,54361.73,21833.986000000004,25949
Food,Deli,2015,USA,CenterWest,MT,54348.73,21824.986000000004,25936
Food,Deli,2015,USA,CenterWest,NM,54349.73,21840.986000000004,25937
Food,Deli,2015,USA,CenterWest,NV,54356.73,21828.986000000004,25944
Food,Deli,2015,USA,CenterWest,UT,54359.73,21823.986000000004,25947
Food,Deli,2015,USA,CenterWest,WY,54392.73,21837.986000000004,25980
Food,Deli,2015,USA,EastCost,AL,54388.73,21803.986000000004,25976
Food,Deli,2015,USA,EastCost,CT,54335.73,21832.986000000004,25923
Food,Deli,2015,USA,EastCost,DE,54394.73,21816.986000000004,25982
Food,Deli,2015,USA,EastCost,FL,54376.73,21797.986000000004,25964
Food,Deli,2015,USA,EastCost,GA,54308.73,21804.986000000004,25896
Food,Deli,2015,USA,EastCost,MA,54367.73,21854.986000000004,25955
Food,Deli,2015,USA,EastCost,MD,54369.73,21846.986000000004,25957
Food,Deli,2015,USA,EastCost,ME,54336.73,21866.986000000004,25924
Food,Deli,2015,USA,EastCost,MS,54370.73,21804.986000000004,25958
Food,Deli,2015,USA,EastCost,NC,54370.73,21821.986000000004,25958
Food,Deli,2015,USA,EastCost,NH,54353.73,21852.986000000004,25941
Food,Deli,2015,USA,EastCost,NJ,54330.73,21832.986000000004,25918
Food,Deli,2015,USA,EastCost,NY,54351.73,21818.986000000004,25939
Food,Deli,2015,USA,EastCost,OH,54389.73,21821.986000000004,25977
Food,Deli,2015,USA,EastCost,PA,54354.73,21818.986000000004,25942
Food,Deli,2015,USA,EastCost,RI,54385.73,21873.986000000004,25973
Food,Deli,2015,USA,EastCost,SC,54335.73,21823.986000000004,25923
Food,Deli,2015,USA,EastCost,TN,54343.73,21828.986000000004,25931
Food,Deli,2015,USA,EastCost,VA,54369.73,21820.986000000004,25957
Food,Deli,2015,USA,EastCost,VT,54366.73,21843.986000000004,25954
Food,Deli,2015,USA,EastCost,WV,54371.73,21809.986000000004,25959
Food,Deli,2015,USA,WestCoast,CA,54368.73,21809.986000000004,25956
Food,Deli,2015,USA,WestCoast,OR,54335.73,21827.986000000004,25923
Food,Deli,2015,USA,WestCoast,WA,54348.73,21820.986000000004,25936
Food,Eggs,2014,USA,Center,AR,9273.76,3751.9006,4205
Food,Eggs,2014,USA,Center,CO,9233.76,3749.9006,4165
Food,Eggs,2014,USA,Center,IA,9245.76,3750.9006,4177
Food,Eggs,2014,USA,Center,IL,9259.76,3738.9006,4191
Food,Eggs,2014,USA,Center,IN,9251.76,3727.9006,4183
Food,Eggs,2014,USA,Center,KS,9239.76,3728.9006,4171
Food,Eggs,2014,USA,Center,KY,9231.76,3722.9006,4163
Food,Eggs,2014,USA,Center,LA,9265.76,3742.9006,4197
Food,Eggs,2014,USA,Center,MI,9248.76,3746.9006,4180
Food,Eggs,2014,USA,Center,MN,9252.76,3720.9006,4184
Food,Eggs,2014,USA,Center,MO,9252.76,3719.9006,4184
Food,Eggs,2014,USA,Center,ND,9253.76,3746.9006,4185
Food,Eggs,2014,USA,Center,NE,9244.76,3722.9006,4176
Food,Eggs,2014,USA,Center,OK,9252.76,3726.9006,4184
Food,Eggs,2014,USA,Center,SD,9261.76,3750.9006,4193
Food,Eggs,2014,USA,Center,TX,9251.76,3749.9006,4183
Food,Eggs,2014,USA,Center,WI,9233.76,3736.9006,4165
Food,Eggs,2014,USA,CenterWest,AZ,9258.76,3740.9006,4190
Food,Eggs,2014,USA,CenterWest,ID,9264.76,3720.9006,4196
Food,Eggs,2014,USA,CenterWest,MT,9258.76,3730.9006,4190
Food,Eggs,2014,USA,CenterWest,NM,9281.76,3720.9006,4213
Food,Eggs,2014,USA,CenterWest,NV,9238.76,3714.9006,4170
Food,Eggs,2014,USA,CenterWest,UT,9260.76,3734.9006,4192
Food,Eggs,2014,USA,CenterWest,WY,9232.76,3730.9006,4164
Food,Eggs,2014,USA,EastCost,AL,9266.76,3709.9006,4198
Food,Eggs,2014,USA,EastCost,CT,9250.76,3723.9006,4182
Food,Eggs,2014,USA,EastCost,DE,9265.76,3740.9006,4197
Food,Eggs,2014,USA,EastCost,FL,9258.76,3721.9006,4190
Food,Eggs,2014,USA,EastCost,GA,9245.76,3731.9006,4177
Food,Eggs,2014,USA,EastCost,MA,9254.76,3742.9006,4186
Food,Eggs,2014,USA,EastCost,MD,9252.76,3737.9006,4184
Food,Eggs,2014,USA,EastCost,ME,9228.76,3733.9006,4160
Food,Eggs,2014,USA,EastCost,MS,9254.76,3745.9006,4186
Food,Eggs,2014,USA,EastCost,NC,9254.76,3738.9006,4186
Food,Eggs,2014,USA,EastCost,NH,9247.76,3711.9006,4179
Food,Eggs,2014,USA,EastCost,NJ,9250.76,3716.9006,4182
Food,Eggs,2014,USA,EastCost,NY,9269.76,3737.9006,4201
Food,Eggs,2014,USA,EastCost,OH,9257.76,3727.9006,4189
Food,Eggs,2014,USA,EastCost,PA,9272.76,3730.9006,4204
Food,Eggs,2014,USA,EastCost,RI,9241.76,3734.9006,4173
Food,Eggs,2014,USA,EastCost,SC,9260.76,3729.9006,4192
Food,Eggs,2014,USA,EastCost,TN,9250.76,3737.9006,4182
Food,Eggs,2014,USA,EastCost,VA,9245.76,3736.9006,4177
Food,Eggs,2014,USA,EastCost,VT,9266.76,3717.9006,4198
Food,Eggs,2014,USA,EastCost,WV,9255.76,3713.9006,4187
Food,Eggs,2014,USA,WestCoast,CA,9242.76,3729.9006,4174
Food,Eggs,2014,USA,WestCoast,OR,9269.76,3742.9006,4201
Food,Eggs,2014,USA,WestCoast,WA,9263.76,3739.9006,4195
Food,Eggs,2015,USA,Center,AR,18920.07,7626.6512999999995,8574
Food,Eggs,2015,USA,Center,CO,18915.07,7582.6512999999995,8569
Food,Eggs,2015,USA,Center,IA,18892.07,7587.6512999999995,8546
Food,Eggs,2015,USA,Center,IL,18899.07,7600.6512999999995,8553
Food,Eggs,2015,USA,Center,IN,18892.07,7601.6512999999995,8546
Food,Eggs,2015,USA,Center,KS,18883.07,7623.6512999999995,8537
Food,Eggs,2015,USA,Center,KY,18916.07,7596.6512999999995,8570
Food,Eggs,2015,USA,Center,LA,18902.07,7617.6512999999995,8556
Food,Eggs,2015,USA,Center,MI,18935.07,7589.6512999999995,8589
Food,Eggs,2015,USA,Center,MN,18901.07,7600.6512999999995,8555
Food,Eggs,2015,USA,Center,MO,18900.07,7594.6512999999995,8554
Food,Eggs,2015,USA,Center,ND,18902.07,7587.6512999999995,8556
Food,Eggs,2015,USA,Center,NE,18902.07,7609.6512999999995,8556
Food,Eggs,2015,USA,Center,OK,18910.07,7602.6512999999995,8564
Food,Eggs,2015,USA,Center,SD,18902.07,7598.6512999999995,8556
Food,Eggs,2015,USA,Center,TX,18903.07,7591.6512999999995,8557
Food,Eggs,2015,USA,Center,WI,18880.07,7605.6512999999995,8534
Food,Eggs,2015,USA,CenterWest,AZ,18880.07,7614.6512999999995,8534
Food,Eggs,2015,USA,CenterWest,ID,18883.07,7593.6512999999995,8537
Food,Eggs,2015,USA,CenterWest,MT,18915.07,7600.6512999999995,8569
Food,Eggs,2015,USA,CenterWest,NM,18910.07,7597.6512999999995,8564
Food,Eggs,2015,USA,CenterWest,NV,18882.07,7607.6512999999995,8536
Food,Eggs,2015,USA,CenterWest,UT,18883.07,7598.6512999999995,8537
Food,Eggs,2015,USA,CenterWest,WY,18893.07,7609.6512999999995,8547
Food,Eggs,2015,USA,EastCost,AL,18911.07,7610.6512999999995,8565
Food,Eggs,2015,USA,EastCost,CT,18903.07,7620.6512999999995,8557
Food,Eggs,2015,USA,EastCost,DE,18884.07,7611.6512999999995,8538
Food,Eggs,2015,USA,EastCost,FL,18890.07,7609.6512999999995,8544
Food,Eggs,2015,USA,EastCost,GA,18926.07,7605.6512999999995,8580
Food,Eggs,2015,USA,EastCost,MA,18923.07,7609.6512999999995,8577
Food,Eggs,2015,USA,EastCost,MD,18899.07,7572.6512999999995,8553
Food,Eggs,2015,USA,EastCost,ME,18907.07,7601.6512999999995,8561
Food,Eggs,2015,USA,EastCost,MS,18903.07,7607.6512999999995,8557
Food,Eggs,2015,USA,EastCost,NC,18896.07,7582.6512999999995,8550
Food,Eggs,2015,USA,EastCost,NH,18917.07,7607.6512999999995,8571
Food,Eggs,2015,USA,EastCost,NJ,18901.07,7608.6512999999995,8555
Food,Eggs,2015,USA,EastCost,NY,18890.07,7607.6512999999995,8544
Food,Eggs,2015,USA,EastCost,OH,18909.07,7586.6512999999995,8563
Food,Eggs,2015,USA,EastCost,PA,18912.07,7600.6512999999995,8566
Food,Eggs,2015,USA,EastCost,RI,18913.07,7610.6512999999995,8567
Food,Eggs,2015,USA,EastCost,SC,18885.07,7583.6512999999995,8539
Food,Eggs,2015,USA,EastCost,TN,18892.07,7578.6512999999995,8546
Food,Eggs,2015,USA,EastCost,VA,18898.07,7599.6512999999995,8552
Food,Eggs,2015,USA,EastCost,VT,18904.07,7598.6512999999995,8558
Food,Eggs,2015,USA,EastCost,WV,18896.07,7615.6512999999995,8550
Food,Eggs,2015,USA,WestCoast,CA,18904.07,7595.6512999999995,8558
Food,Eggs,2015,USA,WestCoast,OR,18934.07,7598.6512999999995,8588
Food,Eggs,2015,USA,WestCoast,WA,18896.07,7608.6512999999995,8550
Food,"Frozen Foods",2014,USA,Center,AR,55519.5,22300.658700000004,26967
Food,"Frozen Foods",2014,USA,Center,CO,55498.5,22284.658700000004,26946
Food,"Frozen Foods",2014,USA,Center,IA,55526.5,22323.658700000004,26974
