product_name,promotion_name,product_family,recyclable_package,media_type,has_promotion,promotion_duration_days,promotion_unit_cost,sales
"Gorilla Low Fat Sour Cream","Super Duper Savers",Food,0,"Daily Paper",1,1,9100.00000000,2.6700
"Gorilla Low Fat Sour Cream","Super Wallet Savers",Food,0,"Cash Register Handout",1,2,14019.00000000,2.6700
"Gorilla Low Fat Sour Cream","Two Day Sale",Food,0,"Sunday Paper",1,3,12688.00000000,1.7800
"Gorilla Low Fat String Cheese","'No Promotion",Food,1,"No Media",0,0,0.00000000,418.9900
"Gorilla Low Fat String Cheese","Big Promo",Food,1,"Sunday Paper",1,2,5112.00000000,5.8600
"Gorilla Low Fat String Cheese","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,5.8600
"Gorilla Low Fat String Cheese","Dimes Off",Food,1,"Daily Paper, Radio, TV",1,2,9647.00000000,8.7900
"Gorilla Low Fat String Cheese","Dollar Days",Food,1,"Sunday Paper",1,1,14304.00000000,14.6500
"Gorilla Low Fat String Cheese","Double Down Sale",Food,1,"Daily Paper",1,1,5596.00000000,5.8600
"Gorilla Low Fat String Cheese","Free For All",Food,1,"Street Handout",1,1,5518.00000000,8.7900
"Gorilla Low Fat String Cheese","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,8.7900
"Gorilla Low Fat String Cheese","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,8.7900
"Gorilla Low Fat String Cheese","Price Destroyers",Food,1,"Sunday Paper, Radio",1,4,11505.00000000,8.7900
"Gorilla Low Fat String Cheese","Price Savers",Food,1,"Sunday Paper, Radio",1,1,11170.00000000,5.8600
"Gorilla Low Fat String Cheese","Price Slashers",Food,1,"Sunday Paper, Radio, TV",1,3,10044.00000000,8.7900
"Gorilla Low Fat String Cheese","Sale Winners",Food,1,"Daily Paper",1,4,8959.00000000,11.7200
"Gorilla Low Fat String Cheese","Sales Galore",Food,1,"Bulk Mail",1,4,14245.00000000,8.7900
"Gorilla Low Fat String Cheese","Super Duper Savers",Food,1,"Cash Register Handout",1,4,12950.00000000,11.7200
"Gorilla Low Fat String Cheese","Super Savers",Food,1,"Sunday Paper, Radio",1,2,6499.00000000,11.7200
"Gorilla Low Fat String Cheese","You Save Days",Food,1,"Bulk Mail",1,4,13181.00000000,8.7900
"Gorilla Mild Cheddar Cheese","'No Promotion",Food,1,"No Media",0,0,0.00000000,391.5100
"Gorilla Mild Cheddar Cheese","Big Promo",Food,1,"Sunday Paper",1,2,5112.00000000,13.1600
"Gorilla Mild Cheddar Cheese","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,19.7400
"Gorilla Mild Cheddar Cheese","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,9.8700
"Gorilla Mild Cheddar Cheese","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,6.5800
"Gorilla Mild Cheddar Cheese","Price Cutters",Food,1,"Product Attachment",1,4,12920.00000000,16.4500
"Gorilla Mild Cheddar Cheese","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,9.8700
"Gorilla Mild Cheddar Cheese","Price Savers",Food,1,"Product Attachment",1,3,6227.00000000,9.8700
"Gorilla Mild Cheddar Cheese","Sales Days",Food,1,TV,1,3,8103.00000000,13.1600
"Gorilla Mild Cheddar Cheese","Sales Galore",Food,1,TV,1,2,10616.00000000,9.8700
"Gorilla Mild Cheddar Cheese","Shelf Emptiers",Food,1,"Bulk Mail",1,2,11786.00000000,13.1600
"Gorilla Mild Cheddar Cheese","Shelf Emptiers",Food,1,"Street Handout",1,4,13734.00000000,9.8700
"Gorilla Muenster Cheese","'No Promotion",Food,1,"No Media",0,0,0.00000000,196.2000
"Gorilla Muenster Cheese","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,3.6000
"Gorilla Muenster Cheese","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,5.4000
"Gorilla Muenster Cheese","Price Destroyers",Food,1,"Daily Paper, Radio, TV",1,3,5827.00000000,5.4000
"Gorilla Muenster Cheese","Price Destroyers",Food,1,TV,1,2,13592.00000000,7.2000
"Gorilla Muenster Cheese","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,7.2000
"Gorilla Muenster Cheese","Price Savers",Food,1,"Product Attachment",1,3,6227.00000000,7.2000
"Gorilla Muenster Cheese","Save-It Sale",Food,1,"Daily Paper, Radio, TV",1,3,8937.00000000,5.4000
"Gorilla Muenster Cheese","Shelf Emptiers",Food,1,"Cash Register Handout",1,4,9229.00000000,5.4000
"Gorilla Muenster Cheese","Super Duper Savers",Food,1,"Daily Paper",1,1,10091.00000000,7.2000
"Gorilla Muenster Cheese","Super Savers",Food,1,"Cash Register Handout",1,4,7151.00000000,5.4000
"Gorilla Muenster Cheese","Super Savers",Food,1,"Sunday Paper, Radio",1,2,6499.00000000,5.4000
"Gorilla Muenster Cheese","Wallet Savers",Food,1,"Sunday Paper, Radio, TV",1,4,7995.00000000,9.0000
"Gorilla Muenster Cheese","You Save Days",Food,1,TV,1,2,10822.00000000,5.4000
"Gorilla Sharp Cheddar Cheese","'No Promotion",Food,1,"No Media",0,0,0.00000000,477.4700
"Gorilla Sharp Cheddar Cheese","Big Time Discounts",Food,1,"Daily Paper",1,2,8186.00000000,10.7700
"Gorilla Sharp Cheddar Cheese","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,21.5400
"Gorilla Sharp Cheddar Cheese","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,10.7700
"Gorilla Sharp Cheddar Cheese","Mystery Sale",Food,1,"Sunday Paper, Radio",1,3,9700.00000000,10.7700
"Gorilla Sharp Cheddar Cheese","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,10.7700
"Gorilla Sharp Cheddar Cheese","Price Winners",Food,1,"Street Handout",1,2,6879.00000000,10.7700
"Gorilla Sharp Cheddar Cheese","Sales Galore",Food,1,"Product Attachment",1,3,14908.00000000,10.7700
"Gorilla Sharp Cheddar Cheese","Shelf Emptiers",Food,1,"Bulk Mail",1,2,11786.00000000,14.3600
"Gorilla Sharp Cheddar Cheese","Super Savers",Food,1,"Sunday Paper, Radio",1,2,6499.00000000,14.3600
"Gorilla Sharp Cheddar Cheese","Super Wallet Savers",Food,1,"Cash Register Handout",1,2,14019.00000000,7.1800
"Gorilla Sharp Cheddar Cheese","Super Wallet Savers",Food,1,"Daily Paper, Radio",1,4,10914.00000000,7.1800
"Gorilla Sharp Cheddar Cheese","Unbeatable Price Savers",Food,1,"Daily Paper, Radio, TV",1,3,13777.00000000,7.1800
"Gorilla Sour Cream","'No Promotion",Food,1,"No Media",0,0,0.00000000,220.7800
"Gorilla Sour Cream","Best Savings",Food,1,"Daily Paper, Radio, TV",1,4,5382.00000000,10.6400
"Gorilla Sour Cream","Big Time Savings",Food,1,"Sunday Paper, Radio",1,4,10132.00000000,7.9800
"Gorilla Sour Cream","Cash Register Lottery",Food,1,"In-Store Coupon",1,29,9578.00000000,5.3200
"Gorilla Sour Cream","Free For All",Food,1,"Product Attachment",1,2,12180.00000000,2.6600
"Gorilla Sour Cream","Green Light Days",Food,1,"Street Handout",1,2,13342.00000000,7.9800
"Gorilla Sour Cream","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,3,13175.00000000,7.9800
"Gorilla Sour Cream","Price Cutters",Food,1,"Product Attachment",1,4,12920.00000000,10.6400
"Gorilla Sour Cream","Shelf Emptiers",Food,1,"Sunday Paper, Radio, TV",1,3,8969.00000000,10.6400
"Gorilla Sour Cream","Super Duper Savers",Food,1,"Cash Register Handout",1,4,12950.00000000,10.6400
"Gorilla Sour Cream","Two Day Sale",Food,1,"Daily Paper",1,3,10365.00000000,10.6400
"Gorilla Sour Cream","Wallet Savers",Food,1,"Sunday Paper, Radio, TV",1,4,7995.00000000,7.9800
"Gorilla Sour Cream","Weekend Markdown",Food,1,"Street Handout",1,2,5337.00000000,15.9600
"Gorilla Strawberry Yogurt","'No Promotion",Food,1,"No Media",0,0,0.00000000,354.2400
"Gorilla Strawberry Yogurt","Bye Bye Baby",Food,1,TV,1,4,6292.00000000,6.4800
"Gorilla Strawberry Yogurt","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,6.4800
"Gorilla Strawberry Yogurt","Double Your Savings",Food,1,Radio,1,2,9443.00000000,6.4800
"Gorilla Strawberry Yogurt","Green Light Days",Food,1,"Street Handout",1,2,13342.00000000,4.3200
"Gorilla Strawberry Yogurt","Super Wallet Savers",Food,1,"Cash Register Handout",1,2,14019.00000000,6.4800
"Gorilla Strawberry Yogurt","You Save Days",Food,1,TV,1,2,10822.00000000,10.8000
"Gorilla String Cheese","'No Promotion",Food,1,"No Media",0,0,0.00000000,213.0100
"Gorilla String Cheese","Big Promo",Food,1,"Sunday Paper",1,2,5112.00000000,3.5800
"Gorilla String Cheese","Free For All",Food,1,"Street Handout",1,1,5518.00000000,7.1600
"Gorilla String Cheese","Mystery Sale",Food,1,"Daily Paper, Radio, TV",1,4,7435.00000000,3.5800
"Gorilla String Cheese","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,3,13175.00000000,5.3700
"Gorilla String Cheese","Price Slashers",Food,1,"Sunday Paper, Radio, TV",1,1,8621.00000000,7.1600
"Gorilla String Cheese","Price Smashers",Food,1,"Product Attachment",1,3,13823.00000000,5.3700
"Gorilla String Cheese","Sales Days",Food,1,"Daily Paper, Radio, TV",1,3,9771.00000000,5.3700
"Gorilla String Cheese","Sales Galore",Food,1,"Product Attachment",1,3,14908.00000000,10.7400
"Gorilla String Cheese","Savings Galore",Food,1,"Sunday Paper, Radio, TV",1,1,6165.00000000,5.3700
"Gorilla String Cheese","Super Duper Savers",Food,1,"Cash Register Handout",1,4,12950.00000000,5.3700
"Gorilla String Cheese","Super Savers",Food,1,"Cash Register Handout",1,4,7151.00000000,5.3700
"Gorilla String Cheese","Two for One",Food,1,"Bulk Mail",1,2,8642.00000000,5.3700
"Gorilla Whole Milk","'No Promotion",Drink,1,"No Media",0,0,0.00000000,52.4600
"Gorilla Whole Milk","Best Savings",Drink,1,Radio,1,4,13141.00000000,2.4400
"Gorilla Whole Milk","Best Savings",Drink,1,"Street Handout",1,4,11401.00000000,1.8300
"Gorilla Whole Milk","Cash Register Lottery",Drink,1,"Daily Paper, Radio",1,29,5986.00000000,2.4400
"Gorilla Whole Milk","Green Light Days",Drink,1,"Street Handout",1,2,13342.00000000,2.4400
"Gorilla Whole Milk","High Roller Savings",Drink,1,"Daily Paper",1,4,10184.00000000,3.6600
"Gorilla Whole Milk","One Day Sale",Drink,1,"Daily Paper, Radio, TV",1,3,13175.00000000,2.4400
"Gorilla Whole Milk","Pick Your Savings",Drink,1,"Sunday Paper",1,3,6725.00000000,2.4400
"Gorilla Whole Milk","Sales Days",Drink,1,TV,1,3,8103.00000000,1.8300
"Gorilla Whole Milk","Sales Galore",Drink,1,TV,1,2,10616.00000000,2.4400
"Gorilla Whole Milk","Saving Days",Drink,1,"Daily Paper, Radio",1,2,11836.00000000,1.8300
"Gorilla Whole Milk","Super Wallet Savers",Drink,1,"Cash Register Handout",1,2,14019.00000000,1.8300
"Gorilla Whole Milk","Super Wallet Savers",Drink,1,"Daily Paper, Radio",1,4,10914.00000000,1.2200
"Gorilla Whole Milk","Tip Top Savings",Drink,1,"Daily Paper, Radio, TV",1,4,5490.00000000,1.2200
"Gorilla Whole Milk","Two Day Sale",Drink,1,"Sunday Paper",1,3,12688.00000000,1.8300
"Gorilla Whole Milk","Weekend Markdown",Drink,1,"Street Handout",1,2,5337.00000000,2.4400
"Gorilla Whole Milk","You Save Days",Drink,1,TV,1,2,10822.00000000,2.4400
"Great Bagels","'No Promotion",Food,0,"No Media",0,0,0.00000000,215.3900
"Great Bagels","Big Promo",Food,0,"Sunday Paper",1,2,5112.00000000,7.2400
"Great Bagels","Cash Register Lottery",Food,0,"Daily Paper, Radio",1,29,5986.00000000,5.4300
"Great Bagels","Go For It",Food,0,"Daily Paper, Radio, TV",1,4,10055.00000000,5.4300
"Great Bagels","Money Savers",Food,0,"Cash Register Handout",1,4,5301.00000000,3.6200
"Great Bagels","Sales Galore",Food,0,"Product Attachment",1,3,14908.00000000,5.4300
"Great Bagels","Shelf Emptiers",Food,0,"Street Handout",1,4,13734.00000000,3.6200
"Great Bagels","Super Duper Savers",Food,0,"Daily Paper",1,1,10091.00000000,3.6200
"Great Bagels","Two Day Sale",Food,0,"Daily Paper",1,3,10365.00000000,5.4300
"Great Bagels","You Save Days",Food,0,TV,1,2,10822.00000000,7.2400
"Great Blueberry Muffins","'No Promotion",Food,1,"No Media",0,0,0.00000000,260.3700
"Great Blueberry Muffins","Cash Register Lottery",Food,1,"In-Store Coupon",1,29,9578.00000000,5.2600
"Great Blueberry Muffins","Free For All",Food,1,"Street Handout",1,1,5518.00000000,10.5200
"Great Blueberry Muffins","Green Light Days",Food,1,"Street Handout",1,2,13342.00000000,7.8900
"Great Blueberry Muffins","Price Savers",Food,1,"In-Store Coupon",1,3,8185.00000000,7.8900
"Great Blueberry Muffins","Super Duper Savers",Food,1,"Cash Register Handout",1,4,12950.00000000,13.1500
"Great Blueberry Muffins","Super Duper Savers",Food,1,"Daily Paper",1,1,10091.00000000,7.8900
"Great Blueberry Muffins","Super Savers",Food,1,"Cash Register Handout",1,4,7151.00000000,7.8900
"Great Blueberry Muffins","Two for One",Food,1,"Bulk Mail",1,2,8642.00000000,13.1500
"Great Cranberry Muffins","'No Promotion",Food,1,"No Media",0,0,0.00000000,423.3600
"Great Cranberry Muffins","Big Promo",Food,1,"Sunday Paper",1,2,5112.00000000,10.0800
"Great Cranberry Muffins","Big Time Discounts",Food,1,"Product Attachment",1,2,10993.00000000,13.4400
"Great Cranberry Muffins","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,10.0800
"Great Cranberry Muffins","Dimes Off",Food,1,"Daily Paper, Radio, TV",1,2,9647.00000000,13.4400
"Great Cranberry Muffins","Double Your Savings",Food,1,Radio,1,2,9443.00000000,10.0800
"Great Cranberry Muffins","Green Light Days",Food,1,"Street Handout",1,2,13342.00000000,16.8000
"Great Cranberry Muffins","Money Savers",Food,1,"Cash Register Handout",1,4,5301.00000000,10.0800
"Great Cranberry Muffins","Mystery Sale",Food,1,"Bulk Mail",1,2,8497.00000000,10.0800
"Great Cranberry Muffins","Super Wallet Savers",Food,1,"Cash Register Handout",1,2,14019.00000000,10.0800
"Great Cranberry Muffins","Three for One",Food,1,"Sunday Paper",1,2,11825.00000000,16.8000
"Great Cranberry Muffins","Two Day Sale",Food,1,"Sunday Paper",1,3,12688.00000000,10.0800
"Great English Muffins","'No Promotion",Food,0,"No Media",0,0,0.00000000,272.3300
"Great English Muffins","Bag Stuffers",Food,0,"In-Store Coupon",1,3,11589.00000000,7.2300
"Great English Muffins","Cash Register Lottery",Food,0,"Daily Paper, Radio",1,29,5986.00000000,16.8700
"Great English Muffins","Cash Register Lottery",Food,0,"Daily Paper, Radio, TV",1,29,5559.00000000,4.8200
"Great English Muffins","Cash Register Lottery",Food,0,"In-Store Coupon",1,29,9578.00000000,9.6400
"Great English Muffins","High Roller Savings",Food,0,"Daily Paper",1,4,10184.00000000,16.8700
"Great English Muffins","One Day Sale",Food,0,"Daily Paper, Radio, TV",1,1,11729.00000000,7.2300
"Great English Muffins","One Day Sale",Food,0,"In-Store Coupon",1,2,9307.00000000,9.6400
"Great English Muffins","Price Cutters",Food,0,"Product Attachment",1,4,12920.00000000,21.6900
"Great English Muffins","Price Destroyers",Food,0,TV,1,2,13592.00000000,7.2300
"Great English Muffins","Shelf Emptiers",Food,0,"Daily Paper, Radio, TV",1,3,10789.00000000,4.8200
"Great English Muffins","You Save Days",Food,0,"Bulk Mail",1,4,13181.00000000,7.2300
"Great English Muffins","You Save Days",Food,0,TV,1,2,10822.00000000,9.6400
"Great Muffins","'No Promotion",Food,0,"No Media",0,0,0.00000000,380.7000
"Great Muffins","Dimes Off",Food,0,"Daily Paper, Radio, TV",1,2,9647.00000000,8.4600
"Great Muffins","Green Light Special",Food,0,"In-Store Coupon",1,2,12302.00000000,5.6400
"Great Muffins","One Day Sale",Food,0,"Sunday Paper",1,2,12909.00000000,2.8200
"Great Muffins","Sales Days",Food,0,"Daily Paper",1,1,6271.00000000,11.2800
"Great Muffins","Sales Galore",Food,0,"Bulk Mail",1,4,14245.00000000,11.2800
"Great Pumpernickel Bread","'No Promotion",Food,0,"No Media",0,0,0.00000000,430.1000
"Great Pumpernickel Bread","Best Savings",Food,0,"Daily Paper, Radio, TV",1,4,5382.00000000,14.9600
"Great Pumpernickel Bread","Big Time Savings",Food,0,"Daily Paper",1,2,7732.00000000,14.9600
"Great Pumpernickel Bread","Bye Bye Baby",Food,0,TV,1,4,6292.00000000,11.2200
"Great Pumpernickel Bread","Dollar Days",Food,0,"Daily Paper, Radio",1,3,13881.00000000,33.6600
"Great Pumpernickel Bread","High Roller Savings",Food,0,"Daily Paper",1,4,10184.00000000,11.2200
"Great Pumpernickel Bread","Mystery Sale",Food,0,"Bulk Mail",1,2,8497.00000000,14.9600
"Great Pumpernickel Bread","One Day Sale",Food,0,"Street Handout",1,4,9515.00000000,3.7400
"Great Pumpernickel Bread","Price Winners",Food,0,"Street Handout",1,2,6879.00000000,7.4800
"Great Pumpernickel Bread","Sale Winners",Food,0,"Daily Paper",1,4,8959.00000000,14.9600
"Great Pumpernickel Bread","Sales Galore",Food,0,"Product Attachment",1,3,14908.00000000,11.2200
"Great Pumpernickel Bread","Shelf Clearing Days",Food,0,Radio,1,3,9977.00000000,26.1800
"Great Pumpernickel Bread","Super Duper Savers",Food,0,"Cash Register Handout",1,4,12950.00000000,11.2200
"Great Pumpernickel Bread","Super Savers",Food,0,"Sunday Paper, Radio",1,2,6476.00000000,11.2200
"Great Pumpernickel Bread","Super Wallet Savers",Food,0,"Cash Register Handout",1,2,14019.00000000,11.2200
"Great Pumpernickel Bread","Two Day Sale",Food,0,"Daily Paper, Radio",1,4,11252.00000000,14.9600
"Great Pumpernickel Bread","Weekend Markdown",Food,0,"Street Handout",1,2,5337.00000000,11.2200
"Great Pumpernickel Bread","You Save Days",Food,0,"Bulk Mail",1,4,13181.00000000,11.2200
"Great Rye Bread","'No Promotion",Food,1,"No Media",0,0,0.00000000,409.1600
"Great Rye Bread","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,15.4400
"Great Rye Bread","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,11.5800
"Great Rye Bread","Money Savers",Food,1,"Cash Register Handout",1,4,5301.00000000,11.5800
"Great Rye Bread","Price Cutters",Food,1,"Cash Register Handout",1,3,14552.00000000,11.5800
"Great Rye Bread","Price Destroyers",Food,1,TV,1,2,13592.00000000,7.7200
"Great Rye Bread","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,7.7200
"Great Rye Bread","Price Slashers",Food,1,"Sunday Paper, Radio, TV",1,1,8621.00000000,11.5800
"Great Rye Bread","Save-It Sale",Food,1,"Daily Paper, Radio",1,2,6484.00000000,11.5800
"Great Rye Bread","Saving Days",Food,1,"Daily Paper, Radio",1,2,11836.00000000,11.5800
"Great Rye Bread","Super Savers",Food,1,"Cash Register Handout",1,4,7151.00000000,15.4400
"Great Rye Bread","Unbeatable Price Savers",Food,1,"Daily Paper",1,3,10430.00000000,3.8600
"Great Rye Bread","Wallet Savers",Food,1,"Sunday Paper, Radio, TV",1,4,7995.00000000,11.5800
"Great Wheat Bread","'No Promotion",Food,1,"No Media",0,0,0.00000000,109.7400
"Great Wheat Bread","Best Savings",Food,1,"Daily Paper, Radio, TV",1,4,5382.00000000,2.7900
"Great Wheat Bread","Best Savings",Food,1,"Street Handout",1,4,11401.00000000,1.8600
"Great Wheat Bread","Double Down Sale",Food,1,"Daily Paper, Radio",1,4,6267.00000000,3.7200
"Great Wheat Bread","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,2.7900
"Great Wheat Bread","Go For It",Food,1,"Daily Paper, Radio, TV",1,4,10055.00000000,3.7200
"Great Wheat Bread","Go For It",Food,1,Radio,1,3,7302.00000000,0.9300
"Great Wheat Bread","Green Light Days",Food,1,"Street Handout",1,2,13342.00000000,2.7900
"Great Wheat Bread","Price Destroyers",Food,1,"Sunday Paper, Radio",1,4,11505.00000000,2.7900
"Great Wheat Bread","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,3.7200
"Great Wheat Bread","Shelf Emptiers",Food,1,"Cash Register Handout",1,4,9229.00000000,2.7900
"Great Wheat Bread","Super Savers",Food,1,"Cash Register Handout",1,4,7151.00000000,2.7900
"Great Wheat Bread","Wallet Savers",Food,1,"Sunday Paper, Radio, TV",1,4,7995.00000000,2.7900
"Great White Bread","'No Promotion",Food,1,"No Media",0,0,0.00000000,408.7500
"Great White Bread","Best Savings",Food,1,Radio,1,4,13141.00000000,16.3500
"Great White Bread","Cash Register Lottery",Food,1,"Daily Paper, Radio",1,29,5986.00000000,9.8100
"Great White Bread","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,9.8100
"Great White Bread","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,16.3500
"Great White Bread","Price Cutters",Food,1,"Product Attachment",1,4,12920.00000000,13.0800
"Great White Bread","Price Destroyers",Food,1,TV,1,2,13592.00000000,13.0800
"Great White Bread","Save-It Sale",Food,1,"Daily Paper, Radio",1,2,6484.00000000,9.8100
"Great White Bread","Super Wallet Savers",Food,1,"Cash Register Handout",1,2,14019.00000000,6.5400
"Great White Bread","Two Day Sale",Food,1,"Daily Paper, Radio",1,4,11252.00000000,13.0800
"Great White Bread","Unbeatable Price Savers",Food,1,"Daily Paper, Radio, TV",1,3,13777.00000000,13.0800
"Great White Bread","Unbeatable Price Savers",Food,1,"Sunday Paper, Radio, TV",1,2,5988.00000000,13.0800
"Green Ribbon Canned Mixed Fruit","'No Promotion",Food,1,"No Media",0,0,0.00000000,142.7900
"Green Ribbon Canned Mixed Fruit","Big Promo",Food,1,"Sunday Paper",1,2,5112.00000000,5.2400
"Green Ribbon Canned Mixed Fruit","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,2.6200
"Green Ribbon Canned Mixed Fruit","Cash Register Lottery",Food,1,"Sunday Paper, Radio",1,29,12361.00000000,5.2400
"Green Ribbon Canned Mixed Fruit","High Roller Savings",Food,1,"Daily Paper",1,4,10184.00000000,3.9300
"Green Ribbon Canned Mixed Fruit","Price Destroyers",Food,1,"Sunday Paper",1,3,12144.00000000,2.6200
"Green Ribbon Canned Mixed Fruit","Price Savers",Food,1,"Street Handout",1,2,11513.00000000,6.5500
"Green Ribbon Canned Mixed Fruit","Price Slashers",Food,1,Radio,1,3,7698.00000000,3.9300
"Green Ribbon Canned Mixed Fruit","Sales Galore",Food,1,TV,1,2,10616.00000000,3.9300
"Green Ribbon Canned Mixed Fruit","Shelf Clearing Days",Food,1,Radio,1,3,9977.00000000,3.9300
"Green Ribbon Canned Mixed Fruit","Super Savers",Food,1,"In-Store Coupon",1,4,13466.00000000,2.6200
"Green Ribbon Canned Mixed Fruit","Three for One",Food,1,"Sunday Paper",1,2,11825.00000000,2.6200
"Green Ribbon Canned Peaches","'No Promotion",Food,1,"No Media",0,0,0.00000000,366.9800
"Green Ribbon Canned Peaches","Big Time Savings",Food,1,"Product Attachment",1,2,6973.00000000,6.2200
"Green Ribbon Canned Peaches","Cash Register Lottery",Food,1,"Daily Paper, Radio, TV",1,29,5559.00000000,12.4400
"Green Ribbon Canned Peaches","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,15.5500
"Green Ribbon Canned Peaches","Double Your Savings",Food,1,Radio,1,2,9443.00000000,6.2200
"Green Ribbon Canned Peaches","Free For All",Food,1,"Sunday Paper, Radio",1,3,12624.00000000,9.3300
"Green Ribbon Canned Peaches","One Day Sale",Food,1,"Daily Paper, Radio, TV",1,1,11729.00000000,12.4400
"Green Ribbon Canned Peaches","Price Destroyers",Food,1,"Sunday Paper, Radio",1,4,11505.00000000,9.3300
"Green Ribbon Canned Peaches","Price Savers",Food,1,"Cash Register Handout",1,3,12820.00000000,12.4400
"Green Ribbon Canned Peaches","Price Savers",Food,1,"Product Attachment",1,3,6227.00000000,9.3300
"Green Ribbon Canned Peaches","Save-It Sale",Food,1,"Product Attachment",1,3,6025.00000000,9.3300
"Green Ribbon Canned Peaches","Savings Galore",Food,1,"Street Handout",1,3,13853.00000000,12.4400
"Green Ribbon Canned Peaches","Shelf Emptiers",Food,1,"Bulk Mail",1,2,11786.00000000,9.3300
"Green Ribbon Canned Peaches","Super Duper Savers",Food,1,"Daily Paper",1,1,9100.00000000,9.3300
"Green Ribbon Canned Peaches","Unbeatable Price Savers",Food,1,"Product Attachment",1,4,12436.00000000,12.4400
"Green Ribbon Canned Peaches","Unbeatable Price Savers",Food,1,"Sunday Paper, Radio, TV",1,2,5988.00000000,12.4400
"Green Ribbon Canned Peaches","You Save Days",Food,1,"Bulk Mail",1,4,13181.00000000,12.4400
"Gulf Coast Bubble Gum","'No Promotion",Food,0,"No Media",0,0,0.00000000,473.3400
"Gulf Coast Bubble Gum","Bag Stuffers",Food,0,"Product Attachment",1,4,8262.00000000,13.7200
"Gulf Coast Bubble Gum","Best Savings",Food,0,Radio,1,4,13141.00000000,13.7200
"Gulf Coast Bubble Gum","Bye Bye Baby",Food,0,TV,1,4,6292.00000000,27.4400
"Gulf Coast Bubble Gum","Dollar Days",Food,0,"Daily Paper, Radio",1,3,13881.00000000,10.2900
"Gulf Coast Bubble Gum","Dollar Days",Food,0,"Sunday Paper",1,1,14304.00000000,6.8600
"Gulf Coast Bubble Gum","Double Your Savings",Food,0,Radio,1,3,13989.00000000,10.2900
"Gulf Coast Bubble Gum","Free For All",Food,0,"Sunday Paper, Radio",1,3,12624.00000000,10.2900
"Gulf Coast Bubble Gum","Price Savers",Food,0,"Product Attachment",1,3,6227.00000000,6.8600
"Gulf Coast Bubble Gum","Price Savers",Food,0,"Street Handout",1,2,11513.00000000,13.7200
"Gulf Coast Bubble Gum","Price Slashers",Food,0,"Sunday Paper, Radio, TV",1,3,10044.00000000,10.2900
"Gulf Coast Bubble Gum","Price Winners",Food,0,"Cash Register Handout",1,3,9521.00000000,6.8600
"Gulf Coast Bubble Gum","Sales Days",Food,0,"Daily Paper, Radio, TV",1,3,9771.00000000,13.7200
"Gulf Coast Bubble Gum","Super Wallet Savers",Food,0,"Daily Paper, Radio",1,4,10914.00000000,17.1500
"Gulf Coast Bubble Gum","Three for One",Food,0,"Sunday Paper",1,2,11825.00000000,10.2900
"Gulf Coast Bubble Gum","You Save Days",Food,0,TV,1,2,10822.00000000,13.7200
"Gulf Coast Malted Milk Balls","'No Promotion",Food,1,"No Media",0,0,0.00000000,189.2100
"Gulf Coast Malted Milk Balls","Bag Stuffers",Food,1,"In-Store Coupon",1,3,11589.00000000,4.7700
"Gulf Coast Malted Milk Balls","Bag Stuffers",Food,1,"Product Attachment",1,4,8262.00000000,4.7700
"Gulf Coast Malted Milk Balls","Big Promo",Food,1,"Sunday Paper",1,2,5112.00000000,9.5400
"Gulf Coast Malted Milk Balls","Dollar Cutters",Food,1,"Bulk Mail",1,4,14126.00000000,6.3600
"Gulf Coast Malted Milk Balls","Dollar Days",Food,1,"Daily Paper, Radio",1,3,13881.00000000,4.7700
"Gulf Coast Malted Milk Balls","Double Down Sale",Food,1,"Street Handout",1,2,9085.00000000,4.7700
"Gulf Coast Malted Milk Balls","Double Your Savings",Food,1,"Sunday Paper, Radio",1,2,5658.00000000,6.3600
